r_id,r_pass_id,r_d_id,r_booked_time,r_status,r_start_time,r_pickup_location,r_drop_location,dist_covered_km,r_drop_location_changed,r_drop_location_changed_to,extra_dist_covered_km,total_dist_covered_km,r_drop_time,ride_fare,ride_tip,ride_cancelled_by_whom,cancellation_reason,penalty,payment_mode,payment_method,payment_mode_changed,payment_mode_changed_to,payment_status,driver_rating,r_v_id,r_shift,ride_surge_charge,coupons_alloted,coupon_used,ride_coupon_id,coupon_discount,coupon_amount,final_amount
R0089,P0878,D0131,2020-08-08 22:44:18,0,NA,Navlakha,Old Palasia,0,NA,NA,0,0,NA,0,0,D,Bad Location,0,NA,NA,NA,NA,NA,NA,V0771,Night,0.0,['C0491'],No coupon alloted,No coupon_used,0.0,0.0,0.0
R0090,P0230,D0447,2020-11-25 18:56:55,1,2020-11-25 19:26:42,Rau,Old Palasia,14,N,location not changed,0,14,2020-11-25 20:06:20,70,0,NA,NA,0,cash,cash,N,same mode,completed,5.0,V0658,Evening,0.0,['-'],No coupon alloted,No coupon_used,0.0,0.0,70.0
R0091,P0352,D0691,2020-06-19 21:01:12,1,2020-06-19 21:17:23,Navlakha,Vijay Nagar,7,N,location not changed,0,7,2020-06-19 21:36:10,35,0,NA,NA,0,online,wallet,N,same mode,completed,2.1,V0815,Night,0.0,['-'],No coupon alloted,No coupon_used,0.0,0.0,35.0
R0092,P0850,D0475,2020-06-11 13:36:39,1,2020-06-11 14:05:37,New Palasia,Nipania,20,Y,Old Palasia,5,25,2020-06-11 14:43:15,125,10,NA,NA,0,online,upi,N,same mode,failed,3.2,V0374,Noon,0.0,['C0247'],N,No coupon_used,0.0,0.0,135.0
R0093,P0365,D0348,2020-05-21 19:09:55,1,2020-05-21 19:34:47,Scheme No. 54,Nipania,19,N,location not changed,0,19,2020-05-21 20:20:46,95,50,NA,NA,0,online,debit card,N,same mode,pending,2.4,V0117,Evening,0.0,['C0492'],N,No coupon_used,0.0,0.0,145.0
R0094,P0085,D0529,2020-02-27 08:55:23,0,NA,Bhawarkuan,Bicholi Mardana],0,NA,NA,0,0,NA,0,0,Pass,Driver asked,20,NA,NA,NA,NA,NA,NA,V0258,Morning,0.0,['-'],No coupon alloted,No coupon_used,0.0,0.0,0.0
R0095,P0080,D0259,2020-09-13 20:17:16,0,NA,Sudama Nagar,Annapurna Road,0,NA,NA,0,0,NA,0,0,Pass,Changed Mood,20,NA,NA,NA,NA,NA,NA,V0052,Night,0.0,['C0057'],No coupon alloted,No coupon_used,0.0,0.0,0.0
R0096,P0304,D0609,2020-04-14 02:25:28,1,2020-04-14 02:51:59,Vijay Nagar,Scheme No. 54,18,N,location not changed,0,18,2020-04-14 03:09:20,90,10,NA,NA,0,online,wallet,N,same mode,completed,4.1,V0755,Mid Night,22.5,['C0184'],N,No coupon_used,0.0,0.0,122.5
R0097,P0016,D0823,2020-08-25 04:32:37,0,NA,Scheme No. 54,Sudama Nagar,0,NA,NA,0,0,NA,0,0,Pass,No cab available,20,NA,NA,NA,NA,NA,NA,V0089,Early Morning,0.0,['-'],No coupon alloted,No coupon_used,0.0,0.0,0.0
R0098,P0299,D0115,2020-01-02 12:48:08,1,2020-01-02 13:03:54,Bhawarkuan,South Tukoganj,5,N,location not changed,0,5,2020-01-02 13:47:20,25,10,NA,NA,0,online,wallet,N,same mode,completed,4.5,V0023,Noon,0.0,['C0056'],Y,C0056,20.0,5.0,30.0
R0099,P0790,D0490,2020-03-23 10:19:47,1,2020-03-23 10:42:18,Bicholi Mardana],Manorama Ganj,13,Y,Geeta Bhawan,3,16,2020-03-23 11:04:52,80,10,NA,NA,0,cash,cash,N,same mode,completed,2.0,V0606,Morning,0.0,['-'],No coupon alloted,No coupon_used,0.0,0.0,90.0
R0100,P0934,D0614,2020-07-10 20:53:34,0,NA,Palasia,New Palasia,0,NA,NA,0,0,NA,0,0,D,Passenger Unreachable,0,NA,NA,NA,NA,NA,NA,V0346,Night,0.0,['-'],No coupon alloted,No coupon_used,0.0,0.0,0.0
R0101,P0660,D0112,2020-06-07 07:44:03,1,2020-06-07 08:09:14,Bhawarkuan,Rau,20,Y,Khandwa Road,10,30,2020-06-07 09:00:14,150,0,NA,NA,0,online,credit card,Y,cash,completed,2.3,V0318,Early Morning,37.5,['-'],No coupon alloted,No coupon_used,0.0,0.0,187.5
R0102,P0574,D0396,2020-09-13 23:22:23,1,2020-09-13 23:39:46,Geeta Bhawan,Annapurna Road,7,Y,New Palasia,2,9,2020-09-14 00:01:26,45,50,NA,NA,0,online,credit card,N,same mode,completed,4.6,V0414,Night,0.0,['C0187'],N,No coupon_used,0.0,0.0,95.0
R0103,P0963,D0646,2020-08-08 15:11:04,1,2020-08-08 15:34:13,Geeta Bhawan,AB Road (Agra Bombay Road),20,N,location not changed,0,20,2020-08-08 15:58:06,100,50,NA,NA,0,online,credit card,N,same mode,completed,1.4,V0341,Noon,0.0,['-'],No coupon alloted,No coupon_used,0.0,0.0,150.0
R0104,P0730,D0274,2020-01-20 11:38:52,1,2020-01-20 12:02:08,AB Road (Agra Bombay Road),Geeta Bhawan,15,N,location not changed,0,15,2020-01-20 12:49:24,75,20,NA,NA,0,online,wallet,Y,cash,completed,4.9,V0105,Morning,0.0,['C0076'],Y,C0076,15.0,11.25,83.75
R0105,P0013,D0717,2020-02-14 06:00:17,1,2020-02-14 06:23:50,Rajendra Nagar,AB Road (Agra Bombay Road),4,Y,Manorama Ganj,11,15,2020-02-14 07:02:21,75,0,NA,NA,0,online,wallet,N,same mode,completed,1.1,V0798,Early Morning,18.75,['C0423'],Y,C0423,20.0,15.0,78.75
R0106,P0771,D0547,2020-10-29 05:00:54,1,2020-10-29 05:16:39,Silicon City (Rau),Navlakha,13,Y,Silicon City (Rau),4,17,2020-10-29 06:15:46,85,50,NA,NA,0,cash,cash,N,same mode,completed,4.0,V0082,Early Morning,21.25,['C0482'],Y,C0482,5.0,4.25,152.0
R0107,P0974,D0372,2020-01-16 03:08:33,1,2020-01-16 03:36:22,Vijay Nagar,AB Road (Agra Bombay Road),19,N,location not changed,0,19,2020-01-16 04:03:37,95,50,NA,NA,0,online,credit card,N,same mode,completed,1.2,V0090,Mid Night,23.75,['C0033'],N,No coupon_used,0.0,0.0,168.75
R0108,P0538,D0402,2020-01-17 22:23:14,1,2020-01-17 22:51:13,Annapurna Road,Scheme No. 54,11,N,location not changed,0,11,2020-01-17 23:48:24,55,20,NA,NA,0,online,wallet,N,same mode,completed,1.9,V0066,Night,0.0,['C0497'],Y,C0497,20.0,11.0,64.0
R0109,P0613,D0033,2020-06-02 19:36:53,1,2020-06-02 20:04:31,Bengali Square,Old Palasia,8,N,location not changed,0,8,2020-06-02 20:52:28,40,10,NA,NA,0,online,debit card,N,same mode,completed,3.9,V0528,Evening,0.0,['C0362'],N,No coupon_used,0.0,0.0,50.0
R0110,P0255,D0412,2020-05-29 21:12:14,1,2020-05-29 21:30:59,Navlakha,Rau,11,Y,Bicholi Mardana],10,21,2020-05-29 22:10:55,105,10,NA,NA,0,cash,cash,Y,online,completed,1.9,V0834,Night,0.0,['C0457'],Y,C0457,15.0,15.75,99.25
R0111,P0892,D0062,2020-12-22 04:32:05,1,2020-12-22 04:59:53,Annapurna Road,New Palasia,3,N,location not changed,0,3,2020-12-22 05:24:27,15,10,NA,NA,0,online,credit card,N,same mode,completed,3.6,V0408,Early Morning,3.75,['-'],No coupon alloted,No coupon_used,0.0,0.0,28.75
R0112,P0394,D0288,2020-01-31 08:13:53,0,NA,New Palasia,Nipania,0,NA,NA,0,0,NA,0,0,D,Passenger Unreachable,0,NA,NA,NA,NA,NA,NA,V0024,Morning,0.0,"['C0344', 'C0432', 'C0586']",No coupon alloted,No coupon_used,0.0,0.0,0.0
R0113,P0020,D0367,2020-07-22 10:48:55,1,2020-07-22 11:10:47,Manorama Ganj,Navlakha,13,N,location not changed,0,13,2020-07-22 11:31:45,65,0,NA,NA,0,online,debit card,N,same mode,completed,2.9,V0044,Morning,0.0,['C0080'],N,No coupon_used,0.0,0.0,65.0
R0114,P0733,D0417,2020-03-03 04:09:58,0,NA,Rau,Old Palasia,0,NA,NA,0,0,NA,0,0,D,Passenger Unreachable,0,NA,NA,NA,NA,NA,NA,V0106,Early Morning,0.0,['-'],No coupon alloted,No coupon_used,0.0,0.0,0.0
R0115,P0694,D0490,2020-12-11 23:56:46,1,2020-12-12 00:22:45,Sudama Nagar,Geeta Bhawan,18,Y,Bhawarkuan,15,33,2020-12-12 01:02:22,165,50,NA,NA,0,online,credit card,N,same mode,completed,1.2,V0606,Night,0.0,"['C0005', 'C0317', 'C0400']",N,No coupon_used,0.0,0.0,215.0
R0116,P0342,D0171,2020-08-30 00:11:24,0,NA,Vijay Nagar,Navlakha,0,NA,NA,0,0,NA,0,0,Pass,Driver asking more money than the app says,20,NA,NA,NA,NA,NA,NA,V0004,Mid Night,0.0,"['C0107', 'C0452']",No coupon alloted,No coupon_used,0.0,0.0,0.0
R0117,P0517,D0147,2020-09-25 16:28:14,1,2020-09-25 16:44:24,Bicholi Mardana],Khandwa Road,11,Y,Bhawarkuan,20,31,2020-09-25 17:42:11,155,10,NA,NA,0,online,credit card,N,same mode,completed,1.4,V0578,Evening,0.0,['-'],No coupon alloted,No coupon_used,0.0,0.0,165.0
R0118,P0586,D0064,2020-06-25 16:17:24,1,2020-06-25 16:42:08,Bhawarkuan,Navlakha,20,Y,Palasia,7,27,2020-06-25 17:01:48,135,10,NA,NA,0,online,wallet,N,same mode,completed,2.5,V0274,Evening,0.0,['C0514'],Y,C0514,5.0,6.75,138.25
R0119,P0959,D0230,2020-09-27 05:14:38,1,2020-09-27 05:39:01,AB Road (Agra Bombay Road),Manorama Ganj,20,N,location not changed,0,20,2020-09-27 06:15:41,100,0,NA,NA,0,online,wallet,N,same mode,completed,2.1,V0303,Early Morning,25.0,"['C0174', 'C0225']",N,No coupon_used,0.0,0.0,125.0
R0120,P0153,D0727,2020-02-24 16:29:41,1,2020-02-24 16:58:01,Nipania,Sudama Nagar,14,N,location not changed,0,14,2020-02-24 17:21:43,70,10,NA,NA,0,online,debit card,N,same mode,completed,3.3,V0638,Evening,0.0,['-'],No coupon alloted,No coupon_used,0.0,0.0,80.0
R0121,P0651,D0614,2020-12-03 05:18:40,1,2020-12-03 05:43:02,Rau,Rajendra Nagar,7,N,location not changed,0,7,2020-12-03 05:57:24,35,10,NA,NA,0,cash,cash,N,same mode,completed,1.1,V0346,Early Morning,8.75,['-'],No coupon alloted,No coupon_used,0.0,0.0,53.75
R0122,P0759,D0033,2020-03-16 05:05:20,1,2020-03-16 05:33:17,Bicholi Mardana],Palasia,2,Y,Geeta Bhawan,5,7,2020-03-16 05:44:34,35,0,NA,NA,0,online,debit card,N,same mode,pending,3.8,V0528,Early Morning,8.75,['C0498'],N,No coupon_used,0.0,0.0,43.75
R0123,P0066,D0778,2020-05-06 10:18:39,1,2020-05-06 10:36:41,Geeta Bhawan,Palasia,13,Y,Bicholi Mardana],11,24,2020-05-06 11:16:17,120,50,NA,NA,0,cash,cash,N,same mode,completed,2.8,V0692,Morning,0.0,['C0477'],Y,C0477,20.0,24.0,146.0
R0124,P0142,D0174,2020-06-28 19:54:22,1,2020-06-28 20:09:29,Bhawarkuan,South Tukoganj,15,N,location not changed,0,15,2020-06-28 21:00:17,75,0,NA,NA,0,cash,cash,Y,online,completed,3.5,V0179,Evening,0.0,['-'],No coupon alloted,No coupon_used,0.0,0.0,75.0
R0125,P0198,D0636,2020-05-31 03:03:58,0,NA,Silicon City (Rau),Bicholi Mardana],0,NA,NA,0,0,NA,0,0,Pass,Driver asking more money than the app says,20,NA,NA,NA,NA,NA,NA,V0039,Mid Night,0.0,['-'],No coupon alloted,No coupon_used,0.0,0.0,0.0
R0126,P0414,D0369,2020-03-31 05:07:53,1,2020-03-31 05:25:04,Silicon City (Rau),South Tukoganj,11,Y,Palasia,6,17,2020-03-31 05:44:07,85,50,NA,NA,0,cash,cash,N,same mode,completed,1.4,V0667,Early Morning,21.25,"['C0011', 'C0141']",N,No coupon_used,0.0,0.0,156.25
R0127,P0951,D0547,2020-10-28 19:14:21,1,2020-10-28 19:31:34,Scheme No. 54,Navlakha,10,N,location not changed,0,10,2020-10-28 19:56:44,50,50,NA,NA,0,cash,cash,N,same mode,completed,4.5,V0082,Evening,0.0,['C0229'],Y,C0229,15.0,7.5,92.5
R0128,P0271,D0841,2020-02-16 11:40:49,0,NA,Bicholi Mardana],Bengali Square,0,NA,NA,0,0,NA,0,0,D,Bad Location,0,NA,NA,NA,NA,NA,NA,V0647,Morning,0.0,['-'],No coupon alloted,No coupon_used,0.0,0.0,0.0
R0129,P0715,D0395,2020-05-03 21:23:53,1,2020-05-03 21:48:08,Silicon City (Rau),Scheme No. 54,10,N,location not changed,0,10,2020-05-03 22:12:46,50,20,NA,NA,0,cash,cash,N,same mode,completed,1.0,V0539,Night,0.0,"['C0028', 'C0286']",N,No coupon_used,0.0,0.0,70.0
R0130,P0214,D0174,2020-04-10 11:20:01,0,NA,Bhawarkuan,New Palasia,0,NA,NA,0,0,NA,0,0,Pass,No cab available,20,NA,NA,NA,NA,NA,NA,V0179,Morning,0.0,['-'],No coupon alloted,No coupon_used,0.0,0.0,0.0
R0131,P0860,D0156,2020-08-21 03:48:06,1,2020-08-21 04:12:36,Sudama Nagar,Old Palasia,16,N,location not changed,0,16,2020-08-21 04:56:17,80,10,NA,NA,0,cash,cash,Y,online,completed,3.1,V0835,Mid Night,20.0,['-'],No coupon alloted,No coupon_used,0.0,0.0,110.0
R0132,P0161,D0010,2020-08-19 02:24:56,1,2020-08-19 02:41:11,Palasia,Sudama Nagar,11,Y,AB Road (Agra Bombay Road),17,28,2020-08-19 03:27:01,140,10,NA,NA,0,online,upi,Y,cash,completed,2.1,V0522,Mid Night,35.0,['-'],No coupon alloted,No coupon_used,0.0,0.0,185.0
R0133,P0011,D0320,2020-06-14 23:17:51,0,NA,Old Palasia,Sudama Nagar,0,NA,NA,0,0,NA,0,0,D,Passenger Unreachable,0,NA,NA,NA,NA,NA,NA,V0610,Night,0.0,['C0530'],No coupon alloted,No coupon_used,0.0,0.0,0.0
R0134,P0098,D0449,2020-10-16 14:05:48,1,2020-10-16 14:21:25,Geeta Bhawan,Manorama Ganj,6,N,location not changed,0,6,2020-10-16 14:53:03,30,10,NA,NA,0,cash,cash,N,same mode,completed,4.3,V0765,Noon,0.0,['-'],No coupon alloted,No coupon_used,0.0,0.0,40.0
R0135,P0534,D0023,2020-03-06 15:26:22,1,2020-03-06 15:49:18,Navlakha,Annapurna Road,13,Y,New Palasia,8,21,2020-03-06 16:45:32,105,0,NA,NA,0,online,credit card,N,same mode,completed,3.4,V0314,Noon,0.0,['-'],No coupon alloted,No coupon_used,0.0,0.0,105.0
R0136,P0413,D0181,2020-06-19 14:23:21,1,2020-06-19 14:38:45,Sudama Nagar,Bengali Square,8,Y,Navlakha,8,16,2020-06-19 15:00:12,80,20,NA,NA,0,cash,cash,Y,online,completed,1.6,V0373,Noon,0.0,['-'],No coupon alloted,No coupon_used,0.0,0.0,100.0
R0137,P0387,D0494,2020-02-21 06:54:42,0,NA,Palasia,Bhawarkuan,0,NA,NA,0,0,NA,0,0,Pass,Driver asked,20,NA,NA,NA,NA,NA,NA,V0269,Early Morning,0.0,['C0578'],No coupon alloted,No coupon_used,0.0,0.0,0.0
R0138,P0074,D0483,2020-04-12 23:55:00,1,2020-04-13 00:18:06,Bicholi Mardana],Navlakha,6,Y,Palasia,20,26,2020-04-13 00:47:42,130,20,NA,NA,0,online,wallet,Y,cash,completed,1.5,V0328,Night,0.0,['C0454'],N,No coupon_used,0.0,0.0,150.0
R0139,P0070,D0563,2020-02-22 16:26:34,1,2020-02-22 16:48:26,Vijay Nagar,Rajendra Nagar,4,Y,Sudama Nagar,16,20,2020-02-22 17:19:17,100,50,NA,NA,0,online,credit card,N,same mode,completed,3.8,V0349,Evening,0.0,['-'],No coupon alloted,No coupon_used,0.0,0.0,150.0
R0140,P0448,D0452,2020-01-24 21:07:55,1,2020-01-24 21:32:20,Khandwa Road,Navlakha,8,N,location not changed,0,8,2020-01-24 22:18:45,40,50,NA,NA,0,cash,cash,N,same mode,completed,4.2,V0734,Night,0.0,['-'],No coupon alloted,No coupon_used,0.0,0.0,90.0
R0141,P0221,D0504,2020-08-22 16:09:27,1,2020-08-22 16:31:47,South Tukoganj,Khandwa Road,6,N,location not changed,0,6,2020-08-22 17:18:22,30,20,NA,NA,0,cash,cash,N,same mode,completed,4.2,V0777,Evening,0.0,['-'],No coupon alloted,No coupon_used,0.0,0.0,50.0
R0142,P0685,D0145,2020-03-28 05:30:48,1,2020-03-28 05:53:56,Bicholi Mardana],Sudama Nagar,9,N,location not changed,0,9,2020-03-28 06:27:29,45,20,NA,NA,0,cash,cash,N,same mode,completed,3.4,V0307,Early Morning,11.25,['C0537'],N,No coupon_used,0.0,0.0,76.25
R0143,P0802,D0494,2020-04-21 12:30:17,1,2020-04-21 12:55:38,Bhawarkuan,Annapurna Road,11,Y,Nipania,5,16,2020-04-21 13:28:34,80,20,NA,NA,0,online,wallet,N,same mode,completed,1.5,V0269,Noon,0.0,['C0327'],N,No coupon_used,0.0,0.0,100.0
R0144,P0665,D0271,2020-12-23 14:08:16,1,2020-12-23 14:34:39,Sudama Nagar,Old Palasia,7,N,location not changed,0,7,2020-12-23 15:11:16,35,50,NA,NA,0,cash,cash,N,same mode,completed,2.1,V0115,Noon,0.0,['C0411'],Y,C0411,20.0,7.0,78.0
R0145,P0452,D0611,2020-01-28 18:16:25,0,NA,Bengali Square,New Palasia,0,NA,NA,0,0,NA,0,0,Pass,No cab available,20,NA,NA,NA,NA,NA,NA,V0689,Evening,0.0,['-'],No coupon alloted,No coupon_used,0.0,0.0,0.0
R0146,P0572,D0842,2020-10-22 07:12:54,1,2020-10-22 07:38:54,Vijay Nagar,Scheme No. 54,18,Y,Rau,14,32,2020-10-22 08:16:04,160,50,NA,NA,0,online,debit card,N,same mode,completed,4.0,V0846,Early Morning,40.0,['C0575'],Y,C0575,20.0,32.0,218.0
R0147,P0066,D0758,2020-03-21 18:07:22,1,2020-03-21 18:32:31,Sudama Nagar,Manorama Ganj,3,N,location not changed,0,3,2020-03-21 19:13:17,15,50,NA,NA,0,online,debit card,N,same mode,completed,3.7,V0760,Evening,0.0,['C0477'],Y,C0477,20.0,3.0,62.0
R0148,P0329,D0782,2020-02-29 01:03:17,0,NA,Sudama Nagar,Bhawarkuan,0,NA,NA,0,0,NA,0,0,D,Bad Location,0,NA,NA,NA,NA,NA,NA,V0151,Mid Night,0.0,"['C0255', 'C0428']",No coupon alloted,No coupon_used,0.0,0.0,0.0
R0149,P0534,D0673,2020-05-11 06:05:34,0,NA,Rajendra Nagar,Nipania,0,NA,NA,0,0,NA,0,0,D,Bad Location,0,NA,NA,NA,NA,NA,NA,V0029,Early Morning,0.0,['-'],No coupon alloted,No coupon_used,0.0,0.0,0.0
R0150,P0688,D0005,2020-03-25 11:38:51,1,2020-03-25 12:02:01,Scheme No. 54,Rau,9,Y,New Palasia,19,28,2020-03-25 12:41:55,140,0,NA,NA,0,cash,cash,N,same mode,completed,2.8,V0743,Morning,0.0,['-'],No coupon alloted,No coupon_used,0.0,0.0,140.0
R0151,P0619,D0254,2020-09-08 18:40:05,1,2020-09-08 18:57:12,South Tukoganj,Old Palasia,9,Y,Navlakha,5,14,2020-09-08 19:30:28,70,50,NA,NA,0,online,upi,N,same mode,completed,4.6,V0627,Evening,0.0,"['C0093', 'C0414']",N,No coupon_used,0.0,0.0,120.0
R0152,P0609,D0236,2020-03-01 22:00:36,1,2020-03-01 22:29:21,Vijay Nagar,Scheme No. 54,5,N,location not changed,0,5,2020-03-01 22:40:16,25,10,NA,NA,0,online,credit card,N,same mode,completed,4.2,V0632,Night,0.0,['C0119'],N,No coupon_used,0.0,0.0,35.0
R0153,P0498,D0799,2020-12-11 14:40:40,1,2020-12-11 15:06:57,Rau,Khandwa Road,5,N,location not changed,0,5,2020-12-11 15:42:58,25,10,NA,NA,0,online,credit card,N,same mode,completed,4.9,V0745,Noon,0.0,['-'],No coupon alloted,No coupon_used,0.0,0.0,35.0
R0154,P0062,D0312,2020-12-03 01:34:49,1,2020-12-03 01:57:24,Khandwa Road,Manorama Ganj,11,Y,Palasia,19,30,2020-12-03 02:25:18,150,20,NA,NA,0,cash,cash,Y,online,completed,2.8,V0345,Mid Night,37.5,['-'],No coupon alloted,No coupon_used,0.0,0.0,207.5
R0155,P0069,D0496,2020-12-12 21:10:48,0,NA,Nipania,South Tukoganj,0,NA,NA,0,0,NA,0,0,D,Bad Location,0,NA,NA,NA,NA,NA,NA,V0560,Night,0.0,['-'],No coupon alloted,No coupon_used,0.0,0.0,0.0
R0156,P0055,D0121,2020-05-20 22:26:21,0,NA,Bengali Square,Sudama Nagar,0,NA,NA,0,0,NA,0,0,Pass,Driver asking more money than the app says,20,NA,NA,NA,NA,NA,NA,V0237,Night,0.0,['C0223'],No coupon alloted,No coupon_used,0.0,0.0,0.0
R0157,P0469,D0193,2020-10-22 05:06:23,1,2020-10-22 05:26:48,Nipania,Navlakha,3,N,location not changed,0,3,2020-10-22 05:41:58,15,10,NA,NA,0,cash,cash,N,same mode,completed,2.6,V0284,Early Morning,3.75,['C0061'],N,No coupon_used,0.0,0.0,28.75
R0158,P0908,D0339,2020-05-13 21:02:46,0,NA,Silicon City (Rau),Scheme No. 54,0,NA,NA,0,0,NA,0,0,Pass,Driver asked,20,NA,NA,NA,NA,NA,NA,V0212,Night,0.0,['-'],No coupon alloted,No coupon_used,0.0,0.0,0.0
R0159,P0291,D0562,2020-07-12 06:43:51,1,2020-07-12 07:02:25,New Palasia,Annapurna Road,3,N,location not changed,0,3,2020-07-12 07:56:11,15,50,NA,NA,0,online,credit card,N,same mode,completed,1.1,V0125,Early Morning,3.75,['-'],No coupon alloted,No coupon_used,0.0,0.0,68.75
R0160,P0922,D0707,2020-06-10 18:59:20,0,NA,Khandwa Road,Manorama Ganj,0,NA,NA,0,0,NA,0,0,D,Bad Location,0,NA,NA,NA,NA,NA,NA,V0608,Evening,0.0,['C0429'],No coupon alloted,No coupon_used,0.0,0.0,0.0
R0161,P0858,D0745,2020-02-24 09:52:38,1,2020-02-24 10:17:00,Silicon City (Rau),Rau,11,Y,Bicholi Mardana],14,25,2020-02-24 10:42:45,125,10,NA,NA,0,online,credit card,Y,cash,completed,3.7,V0266,Morning,0.0,['-'],No coupon alloted,No coupon_used,0.0,0.0,135.0
R0162,P0746,D0547,2020-09-18 11:23:31,1,2020-09-18 11:46:20,Sudama Nagar,Rajendra Nagar,16,Y,Geeta Bhawan,8,24,2020-09-18 12:32:52,120,0,NA,NA,0,online,upi,N,same mode,completed,3.1,V0082,Morning,0.0,['C0527'],N,No coupon_used,0.0,0.0,120.0
R0163,P0187,D0554,2020-08-09 02:35:36,1,2020-08-09 02:55:31,Bicholi Mardana],Nipania,9,Y,Sudama Nagar,3,12,2020-08-09 03:09:35,60,10,NA,NA,0,cash,cash,N,same mode,completed,2.0,V0423,Mid Night,15.0,['-'],No coupon alloted,No coupon_used,0.0,0.0,85.0
R0164,P0087,D0184,2020-06-26 01:27:41,1,2020-06-26 01:42:48,Bhawarkuan,Nipania,3,N,location not changed,0,3,2020-06-26 02:06:43,15,50,NA,NA,0,online,credit card,N,same mode,completed,3.8,V0055,Mid Night,3.75,"['C0040', 'C0372', 'C0540']",Y,C0372,20.0,3.0,65.75
R0165,P0695,D0123,2020-04-11 05:51:50,0,NA,Geeta Bhawan,Sudama Nagar,0,NA,NA,0,0,NA,0,0,Pass,Driver asking more money than the app says,20,NA,NA,NA,NA,NA,NA,V0331,Early Morning,0.0,['-'],No coupon alloted,No coupon_used,0.0,0.0,0.0
R0166,P0190,D0732,2020-09-15 02:58:51,1,2020-09-15 03:20:09,Bicholi Mardana],Bhawarkuan,3,Y,Vijay Nagar,17,20,2020-09-15 04:07:44,100,50,NA,NA,0,online,credit card,N,same mode,completed,4.7,V0512,Mid Night,25.0,['-'],No coupon alloted,No coupon_used,0.0,0.0,175.0
R0167,P0781,D0198,2020-06-13 21:08:05,1,2020-06-13 21:35:38,Nipania,Sudama Nagar,2,N,location not changed,0,2,2020-06-13 22:27:41,10,50,NA,NA,0,cash,cash,N,same mode,completed,4.2,V0551,Night,0.0,['-'],No coupon alloted,No coupon_used,0.0,0.0,60.0
R0168,P0650,D0153,2020-02-18 10:46:38,1,2020-02-18 11:03:11,South Tukoganj,Bengali Square,12,Y,South Tukoganj,10,22,2020-02-18 11:35:18,110,10,NA,NA,0,cash,cash,N,same mode,completed,2.8,V0079,Morning,0.0,['-'],No coupon alloted,No coupon_used,0.0,0.0,120.0
R0169,P0573,D0282,2020-11-13 07:28:02,1,2020-11-13 07:51:01,Rajendra Nagar,Rau,9,N,location not changed,0,9,2020-11-13 08:06:01,45,0,NA,NA,0,online,upi,N,same mode,completed,2.1,V0597,Early Morning,11.25,['C0301'],Y,C0301,15.0,6.75,49.5
R0170,P0328,D0478,2020-12-16 15:24:56,1,2020-12-16 15:46:35,Vijay Nagar,Annapurna Road,17,Y,Silicon City (Rau),7,24,2020-12-16 16:00:13,120,0,NA,NA,0,online,debit card,N,same mode,pending,3.7,V0094,Noon,0.0,['-'],No coupon alloted,No coupon_used,0.0,0.0,120.0
R0171,P0869,D0632,2020-04-05 14:13:17,1,2020-04-05 14:31:21,Nipania,Bhawarkuan,9,Y,Manorama Ganj,5,14,2020-04-05 14:58:56,70,0,NA,NA,0,online,upi,N,same mode,completed,2.3,V0780,Noon,0.0,['C0269'],Y,C0269,20.0,14.0,56.0
R0172,P0602,D0484,2020-12-07 09:16:49,0,NA,Khandwa Road,New Palasia,0,NA,NA,0,0,NA,0,0,D,Passenger Unreachable,0,NA,NA,NA,NA,NA,NA,V0025,Morning,0.0,['C0206'],No coupon alloted,No coupon_used,0.0,0.0,0.0
R0173,P0740,D0292,2020-06-15 20:05:08,1,2020-06-15 20:21:51,Rajendra Nagar,Annapurna Road,5,N,location not changed,0,5,2020-06-15 21:09:46,25,10,NA,NA,0,online,debit card,N,same mode,completed,4.7,V0288,Night,0.0,['-'],No coupon alloted,No coupon_used,0.0,0.0,35.0
R0174,P0599,D0805,2020-01-05 00:03:28,1,2020-01-05 00:25:38,Scheme No. 54,Geeta Bhawan,16,N,location not changed,0,16,2020-01-05 00:41:16,80,50,NA,NA,0,cash,cash,N,same mode,completed,4.5,V0737,Mid Night,20.0,['-'],No coupon alloted,No coupon_used,0.0,0.0,150.0
R0175,P0172,D0844,2020-12-09 00:53:59,1,2020-12-09 01:21:45,New Palasia,Bengali Square,5,Y,AB Road (Agra Bombay Road),6,11,2020-12-09 02:13:07,55,0,NA,NA,0,online,wallet,N,same mode,pending,4.5,V0197,Mid Night,13.75,['C0300'],Y,C0300,20.0,11.0,57.75
R0176,P0379,D0768,2020-04-03 19:32:53,1,2020-04-03 20:02:22,Bicholi Mardana],Silicon City (Rau),15,N,location not changed,0,15,2020-04-03 20:42:27,75,10,NA,NA,0,cash,cash,Y,online,completed,1.5,V0247,Evening,0.0,['-'],No coupon alloted,No coupon_used,0.0,0.0,85.0
R0177,P0149,D0589,2020-07-02 17:52:09,1,2020-07-02 18:17:38,Palasia,Manorama Ganj,16,Y,Sudama Nagar,5,21,2020-07-02 18:54:09,105,50,NA,NA,0,cash,cash,N,same mode,completed,2.2,V0112,Evening,0.0,['-'],No coupon alloted,No coupon_used,0.0,0.0,155.0
