r_id,r_pass_id,r_d_id,r_booked_time,r_status,r_start_time,r_pickup_location,r_drop_location,dist_covered_km,r_drop_location_changed,r_drop_location_changed_to,extra_dist_covered_km,total_dist_covered_km,r_drop_time,ride_fare,ride_tip,ride_cancelled_by_whom,cancellation_reason,penalty,payment_mode,payment_method,payment_mode_changed,payment_mode_changed_to,payment_status,driver_rating,r_v_id,r_shift,ride_surge_charge,coupons_alloted,coupon_used,ride_coupon_id,coupon_discount,coupon_amount,final_amount
R3089,P1448,D1039,2021-05-16 05:12:50,1,2021-05-16 05:29:02,Vijay Nagar,Silicon City (Rau),7,Y,Manorama Ganj,20,27,2021-05-16 05:44:12,135,10,NA,NA,0,cash,cash,N,same mode,completed,3.4,V1738,Early Morning,33.75,"['C1062', 'C1364']",Y,C1364,15.0,20.25,158.5
R3090,P1613,D1249,2021-07-01 17:17:57,1,2021-07-01 17:45:50,Rau,South Tukoganj,18,N,location not changed,0,18,2021-07-01 18:06:32,90,0,NA,NA,0,cash,cash,N,same mode,completed,4.2,V1385,Evening,0.0,['-'],No coupon alloted,No coupon_used,0.0,0.0,90.0
R3091,P1865,D0867,2021-10-20 08:37:44,1,2021-10-20 08:59:24,Bengali Square,South Tukoganj,8,Y,Scheme No. 54,9,17,2021-10-20 09:18:17,85,10,NA,NA,0,online,credit card,N,same mode,failed,4.2,V1622,Morning,0.0,['-'],No coupon alloted,No coupon_used,0.0,0.0,95.0
R3092,P1564,D1315,2021-01-13 08:33:51,1,2021-01-13 09:03:00,Manorama Ganj,South Tukoganj,18,N,location not changed,0,18,2021-01-13 09:46:24,90,10,NA,NA,0,cash,cash,N,same mode,completed,2.0,V1356,Morning,0.0,['-'],No coupon alloted,No coupon_used,0.0,0.0,100.0
R3093,P1592,D0962,2021-08-09 04:08:33,0,NA,South Tukoganj,Khandwa Road,0,NA,NA,0,0,NA,0,0,D,Passenger Unreachable,0,NA,NA,NA,NA,NA,NA,V1670,Early Morning,0.0,['-'],No coupon alloted,No coupon_used,0.0,0.0,0.0
R3094,P1360,D1222,2021-03-13 23:50:49,1,2021-03-14 00:18:26,Rau,Bicholi Mardana],18,Y,AB Road (Agra Bombay Road),20,38,2021-03-14 00:32:33,190,20,NA,NA,0,online,credit card,N,same mode,completed,1.8,V1596,Night,0.0,['C0964'],Y,C0964,5.0,9.5,200.5
R3095,P1449,D1447,2021-05-24 16:06:01,1,2021-05-24 16:27:04,Old Palasia,AB Road (Agra Bombay Road),9,Y,Nipania,7,16,2021-05-24 16:41:20,80,10,NA,NA,0,cash,cash,N,same mode,completed,1.7,V1700,Evening,0.0,['-'],No coupon alloted,No coupon_used,0.0,0.0,90.0
R3096,P1191,D1512,2021-03-05 22:40:01,1,2021-03-05 23:08:19,Rajendra Nagar,South Tukoganj,15,Y,Silicon City (Rau),3,18,2021-03-05 23:25:55,90,50,NA,NA,0,online,wallet,N,same mode,completed,2.8,V0974,Night,0.0,['C0734'],Y,C0734,20.0,18.0,122.0
R3097,P1795,D0958,2021-05-24 18:31:49,0,NA,Bengali Square,Sudama Nagar,0,NA,NA,0,0,NA,0,0,Pass,No cab available,20,NA,NA,NA,NA,NA,NA,V1067,Evening,0.0,['C0666'],No coupon alloted,No coupon_used,0.0,0.0,0.0
R3098,P1350,D1395,2021-03-08 07:25:15,1,2021-03-08 07:53:38,Palasia,Scheme No. 54,4,N,location not changed,0,4,2021-03-08 08:16:58,20,0,NA,NA,0,cash,cash,N,same mode,completed,4.3,V1314,Early Morning,5.0,['-'],No coupon alloted,No coupon_used,0.0,0.0,25.0
R3099,P1553,D1683,2021-12-14 03:19:50,0,NA,Sudama Nagar,Khandwa Road,0,NA,NA,0,0,NA,0,0,Pass,Driver Unreachable,20,NA,NA,NA,NA,NA,NA,V1116,Mid Night,0.0,['-'],No coupon alloted,No coupon_used,0.0,0.0,0.0
R3100,P1981,D1469,2021-11-01 19:46:31,1,2021-11-01 20:03:54,Bengali Square,South Tukoganj,10,N,location not changed,0,10,2021-11-01 20:15:45,50,10,NA,NA,0,online,credit card,N,same mode,pending,4.7,V1561,Evening,0.0,['-'],No coupon alloted,No coupon_used,0.0,0.0,60.0
R3101,P1410,D1440,2021-06-20 10:11:02,1,2021-06-20 10:31:28,Navlakha,Nipania,20,N,location not changed,0,20,2021-06-20 11:06:29,100,10,NA,NA,0,cash,cash,N,same mode,completed,1.6,V1288,Morning,0.0,['C1143'],N,No coupon_used,0.0,0.0,110.0
R3102,P1151,D1739,2021-02-20 12:35:18,1,2021-02-20 13:02:22,Bhawarkuan,Bicholi Mardana],10,Y,AB Road (Agra Bombay Road),8,18,2021-02-20 13:23:56,90,0,NA,NA,0,online,debit card,N,same mode,completed,4.1,V0880,Noon,0.0,['C0974'],N,No coupon_used,0.0,0.0,90.0
R3103,P1943,D1447,2021-12-19 12:58:28,0,NA,Annapurna Road,Geeta Bhawan,0,NA,NA,0,0,NA,0,0,D,Bad Location,0,NA,NA,NA,NA,NA,NA,V1700,Noon,0.0,['C1167'],No coupon alloted,No coupon_used,0.0,0.0,0.0
R3104,P1651,D1319,2021-05-03 15:39:17,1,2021-05-03 15:56:59,Nipania,New Palasia,12,N,location not changed,0,12,2021-05-03 16:33:56,60,20,NA,NA,0,online,upi,N,same mode,completed,1.6,V0992,Noon,0.0,['-'],No coupon alloted,No coupon_used,0.0,0.0,80.0
R3105,P1770,D1660,2021-03-09 12:38:03,1,2021-03-09 12:55:47,Geeta Bhawan,Palasia,10,N,location not changed,0,10,2021-03-09 13:07:18,50,20,NA,NA,0,online,credit card,N,same mode,failed,4.6,V1528,Noon,0.0,['-'],No coupon alloted,No coupon_used,0.0,0.0,70.0
R3106,P1648,D1021,2021-05-22 03:29:49,1,2021-05-22 03:59:46,Navlakha,Vijay Nagar,18,Y,Rau,5,23,2021-05-22 04:33:47,115,50,NA,NA,0,online,debit card,N,same mode,completed,3.3,V1083,Mid Night,28.75,['C1079'],Y,C1079,20.0,23.0,170.75
R3107,P2128,D1042,2021-12-30 06:40:49,0,NA,Silicon City (Rau),Bengali Square,0,NA,NA,0,0,NA,0,0,Pass,Driver asking more money than the app says,20,NA,NA,NA,NA,NA,NA,V1517,Early Morning,0.0,['-'],No coupon alloted,No coupon_used,0.0,0.0,0.0
R3108,P1934,D1542,2021-11-05 17:06:05,1,2021-11-05 17:31:28,Rau,Silicon City (Rau),18,N,location not changed,0,18,2021-11-05 18:25:50,90,20,NA,NA,0,cash,cash,N,same mode,completed,2.5,V0940,Evening,0.0,['-'],No coupon alloted,No coupon_used,0.0,0.0,110.0
R3109,P1641,D1562,2021-09-26 22:35:06,0,NA,Annapurna Road,Manorama Ganj,0,NA,NA,0,0,NA,0,0,Pass,Driver asked,20,NA,NA,NA,NA,NA,NA,V1284,Night,0.0,['C0803'],No coupon alloted,No coupon_used,0.0,0.0,0.0
R3110,P1065,D1380,2021-05-12 15:06:15,0,NA,New Palasia,Palasia,0,NA,NA,0,0,NA,0,0,D,Passenger Unreachable,0,NA,NA,NA,NA,NA,NA,V1163,Noon,0.0,['C1041'],No coupon alloted,No coupon_used,0.0,0.0,0.0
R3111,P1491,D0902,2021-11-03 05:44:29,1,2021-11-03 06:11:10,South Tukoganj,Palasia,3,Y,Annapurna Road,20,23,2021-11-03 06:22:07,115,10,NA,NA,0,cash,cash,N,same mode,completed,1.9,V1435,Early Morning,28.75,['-'],No coupon alloted,No coupon_used,0.0,0.0,153.75
R3112,P1210,D1538,2021-06-01 14:17:19,0,NA,Old Palasia,Khandwa Road,0,NA,NA,0,0,NA,0,0,Pass,No cab available,20,NA,NA,NA,NA,NA,NA,V1327,Noon,0.0,['-'],No coupon alloted,No coupon_used,0.0,0.0,0.0
R3113,P1278,D1255,2021-05-16 16:00:25,1,2021-05-16 16:17:51,Vijay Nagar,Geeta Bhawan,3,Y,Khandwa Road,11,14,2021-05-16 17:06:17,70,20,NA,NA,0,cash,cash,N,same mode,completed,4.6,V1480,Evening,0.0,['C1134'],N,No coupon_used,0.0,0.0,90.0
R3114,P2062,D1081,2021-01-15 22:50:28,0,NA,Scheme No. 54,Navlakha,0,NA,NA,0,0,NA,0,0,Pass,Driver asking more money than the app says,20,NA,NA,NA,NA,NA,NA,V1527,Night,0.0,['-'],No coupon alloted,No coupon_used,0.0,0.0,0.0
R3115,P1693,D1547,2021-02-22 08:54:53,0,NA,South Tukoganj,AB Road (Agra Bombay Road),0,NA,NA,0,0,NA,0,0,Pass,No cab available,20,NA,NA,NA,NA,NA,NA,V0934,Morning,0.0,['-'],No coupon alloted,No coupon_used,0.0,0.0,0.0
R3116,P1361,D1529,2021-02-24 03:37:17,1,2021-02-24 04:06:46,Geeta Bhawan,Bhawarkuan,13,N,location not changed,0,13,2021-02-24 04:21:18,65,10,NA,NA,0,online,credit card,N,same mode,pending,3.3,V1127,Mid Night,16.25,['-'],No coupon alloted,No coupon_used,0.0,0.0,91.25
R3117,P1981,D1464,2021-03-09 12:06:07,0,NA,AB Road (Agra Bombay Road),Rau,0,NA,NA,0,0,NA,0,0,D,Passenger Unreachable,0,NA,NA,NA,NA,NA,NA,V1252,Noon,0.0,['-'],No coupon alloted,No coupon_used,0.0,0.0,0.0
R3118,P2134,D1300,2021-02-04 04:33:00,1,2021-02-04 04:57:21,Navlakha,Rajendra Nagar,8,Y,Sudama Nagar,2,10,2021-02-04 05:26:49,50,50,NA,NA,0,cash,cash,N,same mode,completed,2.1,V1740,Early Morning,12.5,['C0720'],N,No coupon_used,0.0,0.0,112.5
R3119,P1309,D1010,2021-07-05 15:21:44,1,2021-07-05 15:47:00,Navlakha,Sudama Nagar,10,N,location not changed,0,10,2021-07-05 15:59:08,50,20,NA,NA,0,online,upi,Y,cash,completed,2.3,V1335,Noon,0.0,['C0891'],Y,C0891,20.0,10.0,60.0
R3120,P2200,D0861,2021-09-20 13:40:21,1,2021-09-20 13:59:47,Bhawarkuan,Bengali Square,18,N,location not changed,0,18,2021-09-20 14:56:50,90,20,NA,NA,0,cash,cash,N,same mode,completed,1.2,V1302,Noon,0.0,['C0922'],Y,C0922,15.0,13.5,96.5
R3121,P1632,D1519,2021-11-29 10:21:01,0,NA,Geeta Bhawan,Sudama Nagar,0,NA,NA,0,0,NA,0,0,Pass,Driver asked,20,NA,NA,NA,NA,NA,NA,V1543,Morning,0.0,['C0851'],No coupon alloted,No coupon_used,0.0,0.0,0.0
R3122,P1530,D1230,2021-07-17 22:57:55,1,2021-07-17 23:26:06,AB Road (Agra Bombay Road),Vijay Nagar,20,Y,Manorama Ganj,16,36,2021-07-17 23:44:51,180,10,NA,NA,0,online,wallet,N,same mode,completed,1.2,V1437,Night,0.0,['-'],No coupon alloted,No coupon_used,0.0,0.0,190.0
R3123,P1457,D1353,2021-12-30 18:09:06,1,2021-12-30 18:24:25,New Palasia,Rajendra Nagar,5,N,location not changed,0,5,2021-12-30 19:17:12,25,50,NA,NA,0,online,debit card,N,same mode,completed,4.3,V1037,Evening,0.0,['-'],No coupon alloted,No coupon_used,0.0,0.0,75.0
R3124,P1512,D1537,2021-05-01 06:48:34,1,2021-05-01 07:09:53,Manorama Ganj,Rau,2,Y,Scheme No. 54,3,5,2021-05-01 07:22:37,25,50,NA,NA,0,cash,cash,N,same mode,completed,1.7,V1598,Early Morning,6.25,['C1347'],Y,C1347,5.0,1.25,80.0
R3125,P1594,D0932,2021-06-02 15:45:03,1,2021-06-02 16:13:26,Bicholi Mardana],Manorama Ganj,2,N,location not changed,0,2,2021-06-02 17:06:37,10,0,NA,NA,0,cash,cash,N,same mode,completed,4.5,V1449,Noon,0.0,['-'],No coupon alloted,No coupon_used,0.0,0.0,10.0
R3126,P2127,D1348,2021-11-11 23:10:53,0,NA,Geeta Bhawan,Bengali Square,0,NA,NA,0,0,NA,0,0,D,Bad Location,0,NA,NA,NA,NA,NA,NA,V1501,Night,0.0,['-'],No coupon alloted,No coupon_used,0.0,0.0,0.0
R3127,P1513,D1660,2021-05-23 03:52:11,1,2021-05-23 04:08:51,Scheme No. 54,Rajendra Nagar,18,N,location not changed,0,18,2021-05-23 05:06:29,90,20,NA,NA,0,cash,cash,Y,online,completed,4.7,V1528,Mid Night,22.5,['C1078'],Y,C1078,5.0,4.5,128.0
R3128,P1781,D1330,2021-04-25 22:30:36,1,2021-04-25 22:58:26,Old Palasia,AB Road (Agra Bombay Road),13,Y,Geeta Bhawan,6,19,2021-04-25 23:08:34,95,0,NA,NA,0,online,debit card,N,same mode,completed,4.3,V1279,Night,0.0,"['C0624', 'C0858', 'C0897']",N,No coupon_used,0.0,0.0,95.0
R3129,P1902,D1627,2021-11-16 00:00:46,1,2021-11-16 00:28:25,Scheme No. 54,AB Road (Agra Bombay Road),20,Y,Palasia,15,35,2021-11-16 00:50:31,175,10,NA,NA,0,cash,cash,N,same mode,completed,4.5,V0860,Mid Night,43.75,['C1199'],N,No coupon_used,0.0,0.0,228.75
R3130,P1109,D1293,2021-02-09 06:57:49,1,2021-02-09 07:21:03,Khandwa Road,Silicon City (Rau),11,N,location not changed,0,11,2021-02-09 07:45:33,55,50,NA,NA,0,online,upi,N,same mode,completed,4.7,V1044,Early Morning,13.75,['C1316'],Y,C1316,15.0,8.25,110.5
R3131,P1263,D1411,2021-03-01 01:44:29,0,NA,New Palasia,Palasia,0,NA,NA,0,0,NA,0,0,D,Bad Location,0,NA,NA,NA,NA,NA,NA,V1394,Mid Night,0.0,['C0732'],No coupon alloted,No coupon_used,0.0,0.0,0.0
R3132,P1914,D1151,2021-12-10 00:35:35,1,2021-12-10 01:03:09,Vijay Nagar,Manorama Ganj,5,N,location not changed,0,5,2021-12-10 01:59:27,25,50,NA,NA,0,cash,cash,N,same mode,completed,3.7,V1551,Mid Night,6.25,['C0987'],N,No coupon_used,0.0,0.0,81.25
R3133,P1471,D1226,2021-12-28 05:22:41,1,2021-12-28 05:43:37,Navlakha,Geeta Bhawan,12,Y,Nipania,2,14,2021-12-28 06:27:37,70,50,NA,NA,0,cash,cash,N,same mode,completed,2.0,V1020,Early Morning,17.5,['C0740'],Y,C0740,15.0,10.5,127.0
R3134,P1616,D1150,2021-11-02 09:07:43,1,2021-11-02 09:24:30,New Palasia,Manorama Ganj,17,Y,Navlakha,3,20,2021-11-02 09:38:56,100,10,NA,NA,0,cash,cash,N,same mode,completed,1.4,V0981,Morning,0.0,['-'],No coupon alloted,No coupon_used,0.0,0.0,110.0
R3135,P1624,D1615,2021-08-22 23:52:34,1,2021-08-23 00:22:10,Khandwa Road,South Tukoganj,12,N,location not changed,0,12,2021-08-23 00:40:45,60,20,NA,NA,0,online,wallet,N,same mode,completed,5.0,V1318,Night,0.0,['-'],No coupon alloted,No coupon_used,0.0,0.0,80.0
R3136,P1382,D1442,2021-05-13 13:33:43,1,2021-05-13 13:51:21,Old Palasia,Rau,16,N,location not changed,0,16,2021-05-13 14:28:22,80,20,NA,NA,0,online,credit card,N,same mode,completed,3.5,V1152,Noon,0.0,['-'],No coupon alloted,No coupon_used,0.0,0.0,100.0
R3137,P1505,D1557,2021-10-29 12:44:02,1,2021-10-29 13:10:02,Sudama Nagar,New Palasia,4,N,location not changed,0,4,2021-10-29 13:56:04,20,50,NA,NA,0,online,wallet,N,same mode,completed,1.7,V1193,Noon,0.0,['C0772'],Y,C0772,5.0,1.0,69.0
R3138,P1867,D1665,2021-05-07 21:59:23,1,2021-05-07 22:17:00,Scheme No. 54,Rajendra Nagar,20,Y,AB Road (Agra Bombay Road),18,38,2021-05-07 23:01:25,190,10,NA,NA,0,cash,cash,Y,online,completed,1.2,V1380,Night,0.0,['C0643'],Y,C0643,5.0,9.5,190.5
R3139,P1104,D1017,2021-03-21 11:36:43,0,NA,Bicholi Mardana],Bengali Square,0,NA,NA,0,0,NA,0,0,Pass,Driver Unreachable,20,NA,NA,NA,NA,NA,NA,V0948,Morning,0.0,['-'],No coupon alloted,No coupon_used,0.0,0.0,0.0
R3140,P1751,D1408,2021-10-01 11:55:50,0,NA,Annapurna Road,Rajendra Nagar,0,NA,NA,0,0,NA,0,0,D,Passenger Unreachable,0,NA,NA,NA,NA,NA,NA,V1535,Morning,0.0,['-'],No coupon alloted,No coupon_used,0.0,0.0,0.0
R3141,P1187,D0924,2021-11-22 08:13:07,1,2021-11-22 08:36:09,Navlakha,Sudama Nagar,15,Y,Silicon City (Rau),16,31,2021-11-22 09:20:23,155,10,NA,NA,0,cash,cash,N,same mode,completed,2.2,V1639,Morning,0.0,['C0761'],Y,C0761,5.0,7.75,157.25
R3142,P1580,D1082,2021-07-15 19:30:20,1,2021-07-15 19:52:42,South Tukoganj,Scheme No. 54,18,N,location not changed,0,18,2021-07-15 20:38:18,90,10,NA,NA,0,cash,cash,N,same mode,completed,4.2,V1364,Evening,0.0,['-'],No coupon alloted,No coupon_used,0.0,0.0,100.0
R3143,P1668,D1310,2021-01-14 18:43:52,0,NA,Geeta Bhawan,Old Palasia,0,NA,NA,0,0,NA,0,0,D,Bad Location,0,NA,NA,NA,NA,NA,NA,V1258,Evening,0.0,['C1151'],No coupon alloted,No coupon_used,0.0,0.0,0.0
R3144,P1138,D1075,2021-09-22 03:42:21,1,2021-09-22 04:10:21,Manorama Ganj,South Tukoganj,15,Y,Scheme No. 54,4,19,2021-09-22 04:54:46,95,20,NA,NA,0,online,wallet,N,same mode,completed,2.5,V1294,Mid Night,23.75,['-'],No coupon alloted,No coupon_used,0.0,0.0,138.75
R3145,P1439,D1321,2021-06-30 18:19:03,1,2021-06-30 18:42:54,New Palasia,Khandwa Road,4,Y,Nipania,15,19,2021-06-30 19:41:42,95,50,NA,NA,0,cash,cash,N,same mode,completed,2.4,V1514,Evening,0.0,['C1339'],N,No coupon_used,0.0,0.0,145.0
R3146,P1819,D1423,2021-12-15 17:44:58,1,2021-12-15 18:05:35,AB Road (Agra Bombay Road),Vijay Nagar,6,Y,Bengali Square,7,13,2021-12-15 18:52:09,65,20,NA,NA,0,cash,cash,N,same mode,completed,3.0,V1014,Evening,0.0,['C0985'],N,No coupon_used,0.0,0.0,85.0
R3147,P1875,D1051,2021-01-06 18:08:21,0,NA,Navlakha,Rau,0,NA,NA,0,0,NA,0,0,Pass,Driver Unreachable,20,NA,NA,NA,NA,NA,NA,V1003,Evening,0.0,['-'],No coupon alloted,No coupon_used,0.0,0.0,0.0
R3148,P1211,D1130,2021-03-14 22:47:02,0,NA,Geeta Bhawan,Khandwa Road,0,NA,NA,0,0,NA,0,0,Pass,Driver asked,20,NA,NA,NA,NA,NA,NA,V1749,Night,0.0,['-'],No coupon alloted,No coupon_used,0.0,0.0,0.0
R3149,P1873,D1494,2021-04-19 02:15:35,1,2021-04-19 02:39:23,Geeta Bhawan,Silicon City (Rau),20,N,location not changed,0,20,2021-04-19 03:01:44,100,0,NA,NA,0,cash,cash,N,same mode,completed,3.2,V1325,Mid Night,25.0,['C0841'],Y,C0841,15.0,15.0,110.0
R3150,P1724,D1493,2021-08-19 01:27:30,1,2021-08-19 01:57:01,Geeta Bhawan,Vijay Nagar,10,N,location not changed,0,10,2021-08-19 02:36:25,50,20,NA,NA,0,online,credit card,N,same mode,completed,3.3,V1230,Mid Night,12.5,['C1202'],Y,C1202,15.0,7.5,75.0
R3151,P1899,D1481,2021-06-15 15:45:21,1,2021-06-15 16:08:57,South Tukoganj,Khandwa Road,20,N,location not changed,0,20,2021-06-15 16:53:47,100,10,NA,NA,0,online,upi,Y,cash,completed,2.2,V0984,Noon,0.0,['-'],No coupon alloted,No coupon_used,0.0,0.0,110.0
R3152,P2179,D1265,2021-01-29 19:20:17,0,NA,Bengali Square,Khandwa Road,0,NA,NA,0,0,NA,0,0,Pass,Driver Unreachable,20,NA,NA,NA,NA,NA,NA,V0987,Evening,0.0,['-'],No coupon alloted,No coupon_used,0.0,0.0,0.0
R3153,P1348,D1256,2021-10-21 01:00:18,1,2021-10-21 01:20:04,Annapurna Road,Old Palasia,12,Y,Rajendra Nagar,7,19,2021-10-21 01:59:48,95,20,NA,NA,0,cash,cash,N,same mode,completed,2.2,V1310,Mid Night,23.75,['C0616'],Y,C0616,15.0,14.25,124.5
R3154,P1688,D1157,2021-10-31 14:18:34,1,2021-10-31 14:36:23,Geeta Bhawan,Rau,17,N,location not changed,0,17,2021-10-31 15:16:54,85,20,NA,NA,0,cash,cash,N,same mode,completed,1.3,V1262,Noon,0.0,['C0771'],N,No coupon_used,0.0,0.0,105.0
R3155,P1118,D1327,2021-07-18 04:58:04,1,2021-07-18 05:13:36,Bicholi Mardana],New Palasia,11,Y,Vijay Nagar,3,14,2021-07-18 05:26:25,70,0,NA,NA,0,cash,cash,N,same mode,completed,4.6,V1630,Early Morning,17.5,['C0743'],Y,C0743,5.0,3.5,84.0
R3156,P1297,D1176,2021-07-13 15:00:12,0,NA,Bengali Square,AB Road (Agra Bombay Road),0,NA,NA,0,0,NA,0,0,Pass,Driver asked,20,NA,NA,NA,NA,NA,NA,V0879,Noon,0.0,['-'],No coupon alloted,No coupon_used,0.0,0.0,0.0
R3157,P1793,D1716,2021-07-27 20:40:44,0,NA,Old Palasia,Navlakha,0,NA,NA,0,0,NA,0,0,D,Passenger Unreachable,0,NA,NA,NA,NA,NA,NA,V1369,Night,0.0,['C1310'],No coupon alloted,No coupon_used,0.0,0.0,0.0
R3158,P1292,D1711,2021-03-24 07:05:56,1,2021-03-24 07:29:30,Bengali Square,Scheme No. 54,5,N,location not changed,0,5,2021-03-24 08:10:23,25,20,NA,NA,0,cash,cash,N,same mode,completed,3.0,V1021,Early Morning,6.25,"['C0667', 'C1014']",N,No coupon_used,0.0,0.0,51.25
R3159,P1685,D1001,2021-09-22 05:35:50,1,2021-09-22 06:01:20,Palasia,Manorama Ganj,17,N,location not changed,0,17,2021-09-22 06:43:54,85,0,NA,NA,0,online,upi,N,same mode,pending,4.2,V1041,Early Morning,21.25,['-'],No coupon alloted,No coupon_used,0.0,0.0,106.25
R3160,P1724,D1329,2021-10-05 19:38:14,1,2021-10-05 19:55:10,Manorama Ganj,Scheme No. 54,19,N,location not changed,0,19,2021-10-05 20:19:54,95,20,NA,NA,0,online,upi,N,same mode,completed,3.6,V1440,Evening,0.0,['C1202'],N,No coupon_used,0.0,0.0,115.0
R3161,P1636,D1379,2021-06-21 09:27:58,1,2021-06-21 09:47:06,Rajendra Nagar,Khandwa Road,16,N,location not changed,0,16,2021-06-21 10:38:37,80,50,NA,NA,0,online,wallet,N,same mode,completed,2.2,V1090,Morning,0.0,['C0860'],N,No coupon_used,0.0,0.0,130.0
R3162,P1472,D1655,2021-01-19 07:32:23,1,2021-01-19 07:59:17,Rajendra Nagar,Bengali Square,11,N,location not changed,0,11,2021-01-19 08:12:58,55,10,NA,NA,0,cash,cash,N,same mode,completed,1.0,V1591,Early Morning,13.75,['-'],No coupon alloted,No coupon_used,0.0,0.0,78.75
R3163,P1313,D0890,2021-04-30 10:47:30,1,2021-04-30 11:07:18,Vijay Nagar,Rajendra Nagar,14,N,location not changed,0,14,2021-04-30 11:28:34,70,20,NA,NA,0,online,debit card,N,same mode,completed,3.9,V1179,Morning,0.0,['C1221'],Y,C1221,15.0,10.5,79.5
R3164,P1351,D1730,2021-12-01 10:52:50,0,NA,Rau,Nipania,0,NA,NA,0,0,NA,0,0,Pass,No cab available,20,NA,NA,NA,NA,NA,NA,V1427,Morning,0.0,['C0970'],No coupon alloted,No coupon_used,0.0,0.0,0.0
R3165,P1086,D0948,2021-06-02 03:17:04,1,2021-06-02 03:46:23,Nipania,Rajendra Nagar,13,Y,Old Palasia,4,17,2021-06-02 03:58:21,85,0,NA,NA,0,cash,cash,N,same mode,completed,1.2,V1692,Mid Night,21.25,['C1073'],N,No coupon_used,0.0,0.0,106.25
R3166,P1649,D1399,2021-04-29 14:13:51,0,NA,New Palasia,Bhawarkuan,0,NA,NA,0,0,NA,0,0,Pass,Driver Unreachable,20,NA,NA,NA,NA,NA,NA,V1022,Noon,0.0,['-'],No coupon alloted,No coupon_used,0.0,0.0,0.0
R3167,P1926,D1143,2021-01-04 05:31:57,1,2021-01-04 05:48:23,Sudama Nagar,Navlakha,16,Y,Scheme No. 54,19,35,2021-01-04 06:27:07,175,10,NA,NA,0,cash,cash,N,same mode,completed,1.9,V1489,Early Morning,43.75,['C0700'],N,No coupon_used,0.0,0.0,228.75
R3168,P1170,D1524,2021-08-21 17:39:06,0,NA,Khandwa Road,Nipania,0,NA,NA,0,0,NA,0,0,Pass,Driver Unreachable,20,NA,NA,NA,NA,NA,NA,V1666,Evening,0.0,"['C0625', 'C0783', 'C1299']",No coupon alloted,No coupon_used,0.0,0.0,0.0
R3169,P1560,D1359,2021-02-10 07:34:16,0,NA,Palasia,Rau,0,NA,NA,0,0,NA,0,0,Pass,Changed Mood,20,NA,NA,NA,NA,NA,NA,V0876,Early Morning,0.0,['-'],No coupon alloted,No coupon_used,0.0,0.0,0.0
R3170,P1550,D1537,2021-09-06 15:26:14,1,2021-09-06 15:48:44,Bhawarkuan,Manorama Ganj,19,Y,Old Palasia,7,26,2021-09-06 16:25:07,130,10,NA,NA,0,cash,cash,N,same mode,completed,4.7,V1598,Noon,0.0,['-'],No coupon alloted,No coupon_used,0.0,0.0,140.0
R3171,P1144,D0879,2021-02-24 23:13:02,1,2021-02-24 23:37:35,Khandwa Road,Old Palasia,13,N,location not changed,0,13,2021-02-25 00:02:05,65,10,NA,NA,0,online,credit card,N,same mode,completed,2.9,V1743,Night,0.0,['C1056'],N,No coupon_used,0.0,0.0,75.0
R3172,P1222,D1713,2021-03-14 10:24:29,0,NA,New Palasia,Silicon City (Rau),0,NA,NA,0,0,NA,0,0,D,Bad Location,0,NA,NA,NA,NA,NA,NA,V1289,Morning,0.0,['C0812'],No coupon alloted,No coupon_used,0.0,0.0,0.0
R3173,P1770,D1337,2021-07-18 14:56:09,1,2021-07-18 15:12:17,Rajendra Nagar,Annapurna Road,20,Y,AB Road (Agra Bombay Road),12,32,2021-07-18 15:38:15,160,10,NA,NA,0,online,upi,N,same mode,completed,2.0,V1673,Noon,0.0,['-'],No coupon alloted,No coupon_used,0.0,0.0,170.0
R3174,P1857,D1299,2021-10-13 21:09:18,1,2021-10-13 21:36:57,Sudama Nagar,Scheme No. 54,14,Y,Navlakha,6,20,2021-10-13 22:30:35,100,0,NA,NA,0,cash,cash,N,same mode,completed,3.8,V1661,Night,0.0,['C1381'],N,No coupon_used,0.0,0.0,100.0
R3175,P1009,D1268,2021-09-04 19:17:36,1,2021-09-04 19:44:20,Khandwa Road,Bengali Square,10,N,location not changed,0,10,2021-09-04 20:28:24,50,10,NA,NA,0,online,upi,Y,cash,completed,1.6,V1370,Evening,0.0,['-'],No coupon alloted,No coupon_used,0.0,0.0,60.0
R3176,P1848,D1296,2021-12-27 18:30:02,1,2021-12-27 18:53:28,Rajendra Nagar,Khandwa Road,5,Y,Annapurna Road,16,21,2021-12-27 19:30:25,105,20,NA,NA,0,cash,cash,N,same mode,completed,2.8,V1104,Evening,0.0,['-'],No coupon alloted,No coupon_used,0.0,0.0,125.0
R3177,P2029,D1483,2021-11-30 01:24:45,0,NA,Khandwa Road,Navlakha,0,NA,NA,0,0,NA,0,0,Pass,Driver asked,20,NA,NA,NA,NA,NA,NA,V1499,Mid Night,0.0,['-'],No coupon alloted,No coupon_used,0.0,0.0,0.0
R3178,P1300,D1037,2021-03-14 16:52:44,1,2021-03-14 17:14:16,South Tukoganj,Rau,20,N,location not changed,0,20,2021-03-14 17:55:53,100,0,NA,NA,0,online,debit card,N,same mode,completed,2.1,V1621,Evening,0.0,"['C1081', 'C1287']",Y,C1287,15.0,15.0,85.0
