r_id,feedback_id,v_id,v_type,questions,answers
R3312,F0912,V1417,Auto,rate the cleanliness of your cab,4
R3312,F0912,V1417,Auto,how was the drivers behavior,2
R3315,F0915,V1570,Auto,rate the cleanliness of your cab,1
R3315,F0915,V1570,Auto,how was the drivers behavior,4
R3317,F0917,V1637,Four wheeler,rate the cleanliness of your cab,3
R3317,F0917,V1637,Four wheeler,how was the drivers behavior,1
R3318,F0918,V1453,Auto,rate the cleanliness of your cab,4
R3318,F0918,V1453,Auto,how was the drivers behavior,4
R3320,F0920,V1112,Auto,rate the cleanliness of your cab,4
R3320,F0920,V1112,Auto,how was the drivers behavior,1
R3321,F0921,V1244,Bike,rate the use of helmet of your driver,2
R3321,F0921,V1244,Bike,rate the friendliness of your driver,1
R3324,F0924,V1238,Auto,rate the cleanliness of your cab,1
R3324,F0924,V1238,Auto,how was the drivers behavior,2
R3325,F0925,V1212,Auto,rate the cleanliness of your cab,2
R3325,F0925,V1212,Auto,how was the drivers behavior,2
R3327,F0927,V1529,Auto,rate the cleanliness of your cab,3
R3327,F0927,V1529,Auto,how was the drivers behavior,4
R3328,F0928,V1582,Auto,rate the cleanliness of your cab,1
R3328,F0928,V1582,Auto,how was the drivers behavior,2
R3329,F0929,V1669,Auto,rate the cleanliness of your cab,4
R3329,F0929,V1669,Auto,how was the drivers behavior,1
R3331,F0931,V1552,Auto,rate the cleanliness of your cab,3
R3331,F0931,V1552,Auto,how was the drivers behavior,3
R3332,F0932,V0966,Auto,rate the cleanliness of your cab,2
R3332,F0932,V0966,Auto,how was the drivers behavior,3
R3333,F0933,V0872,Auto,rate the cleanliness of your cab,3
R3333,F0933,V0872,Auto,how was the drivers behavior,3
R3334,F0934,V1089,Four wheeler,rate the cleanliness of your cab,1
R3334,F0934,V1089,Four wheeler,how was the drivers behavior,1
R3336,F0936,V1459,Auto,rate the cleanliness of your cab,1
R3336,F0936,V1459,Auto,how was the drivers behavior,3
R3337,F0937,V1736,Bike,rate the use of helmet of your driver,1
R3337,F0937,V1736,Bike,rate the friendliness of your driver,2
R3339,F0939,V1175,Bike,rate the use of helmet of your driver,2
R3339,F0939,V1175,Bike,rate the friendliness of your driver,3
R3341,F0941,V0931,Bike,rate the use of helmet of your driver,3
R3341,F0941,V0931,Bike,rate the friendliness of your driver,2
R3345,F0945,V0955,Auto,rate the cleanliness of your cab,4
R3345,F0945,V0955,Auto,how was the drivers behavior,3
R3346,F0946,V1161,Four wheeler,rate the cleanliness of your cab,2
R3346,F0946,V1161,Four wheeler,how was the drivers behavior,2
R3347,F0947,V1506,Auto,rate the cleanliness of your cab,3
R3347,F0947,V1506,Auto,how was the drivers behavior,1
R3348,F0948,V0932,Auto,rate the cleanliness of your cab,3
R3348,F0948,V0932,Auto,how was the drivers behavior,3
R3351,F0951,V1020,Auto,rate the cleanliness of your cab,1
R3351,F0951,V1020,Auto,how was the drivers behavior,1
R3352,F0952,V1201,Auto,rate the cleanliness of your cab,2
R3352,F0952,V1201,Auto,how was the drivers behavior,4
R3354,F0954,V1542,Four wheeler,rate the cleanliness of your cab,3
R3354,F0954,V1542,Four wheeler,how was the drivers behavior,4
R3355,F0955,V1263,Bike,rate the use of helmet of your driver,2
R3355,F0955,V1263,Bike,rate the friendliness of your driver,1
R3356,F0956,V1384,Four wheeler,rate the cleanliness of your cab,3
R3356,F0956,V1384,Four wheeler,how was the drivers behavior,4
R3357,F0957,V0880,Bike,rate the use of helmet of your driver,2
R3357,F0957,V0880,Bike,rate the friendliness of your driver,1
R3358,F0958,V0943,Four wheeler,rate the cleanliness of your cab,3
R3358,F0958,V0943,Four wheeler,how was the drivers behavior,2
R3359,F0959,V1724,Four wheeler,rate the cleanliness of your cab,1
R3359,F0959,V1724,Four wheeler,how was the drivers behavior,3
R3360,F0960,V1344,Four wheeler,rate the cleanliness of your cab,4
R3360,F0960,V1344,Four wheeler,how was the drivers behavior,1
R3361,F0961,V1511,Four wheeler,rate the cleanliness of your cab,1
R3361,F0961,V1511,Four wheeler,how was the drivers behavior,4
R3362,F0962,V1544,Auto,rate the cleanliness of your cab,1
R3362,F0962,V1544,Auto,how was the drivers behavior,4
R3363,F0963,V0998,Bike,rate the use of helmet of your driver,4
R3363,F0963,V0998,Bike,rate the friendliness of your driver,4
R3365,F0965,V1708,Four wheeler,rate the cleanliness of your cab,2
R3365,F0965,V1708,Four wheeler,how was the drivers behavior,2
R3366,F0966,V1553,Four wheeler,rate the cleanliness of your cab,2
R3366,F0966,V1553,Four wheeler,how was the drivers behavior,1
R3369,F0969,V1145,Auto,rate the cleanliness of your cab,2
R3369,F0969,V1145,Auto,how was the drivers behavior,3
R3370,F0970,V1037,Bike,rate the use of helmet of your driver,2
R3370,F0970,V1037,Bike,rate the friendliness of your driver,4
R3371,F0971,V0937,Auto,rate the cleanliness of your cab,3
R3371,F0971,V0937,Auto,how was the drivers behavior,1
R3372,F0972,V1536,Four wheeler,rate the cleanliness of your cab,1
R3372,F0972,V1536,Four wheeler,how was the drivers behavior,1
R3373,F0973,V0971,Auto,rate the cleanliness of your cab,2
R3373,F0973,V0971,Auto,how was the drivers behavior,2
R3374,F0974,V1291,Auto,rate the cleanliness of your cab,2
R3374,F0974,V1291,Auto,how was the drivers behavior,3
R3376,F0976,V1545,Auto,rate the cleanliness of your cab,1
R3376,F0976,V1545,Auto,how was the drivers behavior,4
R3377,F0977,V1688,Bike,rate the use of helmet of your driver,2
R3377,F0977,V1688,Bike,rate the friendliness of your driver,3
R3378,F0978,V1476,Auto,rate the cleanliness of your cab,4
R3378,F0978,V1476,Auto,how was the drivers behavior,1
R3380,F0980,V1642,Auto,rate the cleanliness of your cab,1
R3380,F0980,V1642,Auto,how was the drivers behavior,4
R3382,F0982,V0936,Four wheeler,rate the cleanliness of your cab,4
R3382,F0982,V0936,Four wheeler,how was the drivers behavior,3
R3383,F0983,V1132,Four wheeler,rate the cleanliness of your cab,2
R3383,F0983,V1132,Four wheeler,how was the drivers behavior,4
R3384,F0984,V0927,Auto,rate the cleanliness of your cab,2
R3384,F0984,V0927,Auto,how was the drivers behavior,1
R3387,F0987,V1522,Four wheeler,rate the cleanliness of your cab,4
R3387,F0987,V1522,Four wheeler,how was the drivers behavior,2
R3389,F0989,V1179,Bike,rate the use of helmet of your driver,1
R3389,F0989,V1179,Bike,rate the friendliness of your driver,4
R3391,F0991,V1460,Auto,rate the cleanliness of your cab,2
R3391,F0991,V1460,Auto,how was the drivers behavior,2
R3392,F0992,V1065,Auto,rate the cleanliness of your cab,4
R3392,F0992,V1065,Auto,how was the drivers behavior,2
R3393,F0993,V1236,Bike,rate the use of helmet of your driver,3
R3393,F0993,V1236,Bike,rate the friendliness of your driver,3
R3394,F0994,V1567,Auto,rate the cleanliness of your cab,2
R3394,F0994,V1567,Auto,how was the drivers behavior,1
R3395,F0995,V1400,Four wheeler,rate the cleanliness of your cab,2
R3395,F0995,V1400,Four wheeler,how was the drivers behavior,4
R3397,F0997,V1652,Four wheeler,rate the cleanliness of your cab,1
R3397,F0997,V1652,Four wheeler,how was the drivers behavior,3
R3398,F0998,V1249,Bike,rate the use of helmet of your driver,1
R3398,F0998,V1249,Bike,rate the friendliness of your driver,3
R3400,F1000,V1643,Auto,rate the cleanliness of your cab,2
R3400,F1000,V1643,Auto,how was the drivers behavior,1
R3403,F1003,V1147,Auto,rate the cleanliness of your cab,4
R3403,F1003,V1147,Auto,how was the drivers behavior,4
R3405,F1005,V0885,Four wheeler,rate the cleanliness of your cab,2
R3405,F1005,V0885,Four wheeler,how was the drivers behavior,1
R3406,F1006,V1020,Auto,rate the cleanliness of your cab,3
R3406,F1006,V1020,Auto,how was the drivers behavior,4
R3407,F1007,V1059,Auto,rate the cleanliness of your cab,1
R3407,F1007,V1059,Auto,how was the drivers behavior,3
R3410,F1010,V1398,Auto,rate the cleanliness of your cab,3
R3410,F1010,V1398,Auto,how was the drivers behavior,1
R3411,F1011,V1416,Bike,rate the use of helmet of your driver,1
R3411,F1011,V1416,Bike,rate the friendliness of your driver,2
R3412,F1012,V1045,Auto,rate the cleanliness of your cab,1
R3412,F1012,V1045,Auto,how was the drivers behavior,1
R3413,F1013,V1704,Auto,rate the cleanliness of your cab,3
R3413,F1013,V1704,Auto,how was the drivers behavior,3
R3414,F1014,V1047,Bike,rate the use of helmet of your driver,3
R3414,F1014,V1047,Bike,rate the friendliness of your driver,2
R3416,F1016,V1060,Four wheeler,rate the cleanliness of your cab,4
R3416,F1016,V1060,Four wheeler,how was the drivers behavior,1
R3417,F1017,V1303,Bike,rate the use of helmet of your driver,1
R3417,F1017,V1303,Bike,rate the friendliness of your driver,1
R3421,F1021,V1193,Auto,rate the cleanliness of your cab,3
R3421,F1021,V1193,Auto,how was the drivers behavior,1
R3422,F1022,V1641,Auto,rate the cleanliness of your cab,4
R3422,F1022,V1641,Auto,how was the drivers behavior,1
R3423,F1023,V1436,Four wheeler,rate the cleanliness of your cab,4
R3423,F1023,V1436,Four wheeler,how was the drivers behavior,4
R3424,F1024,V1565,Auto,rate the cleanliness of your cab,3
R3424,F1024,V1565,Auto,how was the drivers behavior,3
R3425,F1025,V1750,Four wheeler,rate the cleanliness of your cab,3
R3425,F1025,V1750,Four wheeler,how was the drivers behavior,2
R3426,F1026,V1401,Four wheeler,rate the cleanliness of your cab,1
R3426,F1026,V1401,Four wheeler,how was the drivers behavior,4
R3427,F1027,V0902,Auto,rate the cleanliness of your cab,3
R3427,F1027,V0902,Auto,how was the drivers behavior,1
R3430,F1030,V0974,Auto,rate the cleanliness of your cab,1
R3430,F1030,V0974,Auto,how was the drivers behavior,1
R3434,F1034,V0862,Four wheeler,rate the cleanliness of your cab,3
R3434,F1034,V0862,Four wheeler,how was the drivers behavior,4
R3435,F1035,V1100,Auto,rate the cleanliness of your cab,4
R3435,F1035,V1100,Auto,how was the drivers behavior,4
R3436,F1036,V1372,Auto,rate the cleanliness of your cab,3
R3436,F1036,V1372,Auto,how was the drivers behavior,3
R3438,F1038,V1703,Four wheeler,rate the cleanliness of your cab,2
R3438,F1038,V1703,Four wheeler,how was the drivers behavior,2
R3439,F1039,V1284,Auto,rate the cleanliness of your cab,4
R3439,F1039,V1284,Auto,how was the drivers behavior,2
R3441,F1041,V1532,Auto,rate the cleanliness of your cab,2
R3441,F1041,V1532,Auto,how was the drivers behavior,2
R3442,F1042,V1332,Bike,rate the use of helmet of your driver,2
R3442,F1042,V1332,Bike,rate the friendliness of your driver,4
R3443,F1043,V1499,Auto,rate the cleanliness of your cab,4
R3443,F1043,V1499,Auto,how was the drivers behavior,4
R3445,F1045,V1148,Auto,rate the cleanliness of your cab,4
R3445,F1045,V1148,Auto,how was the drivers behavior,1
R3446,F1046,V1726,Auto,rate the cleanliness of your cab,2
R3446,F1046,V1726,Auto,how was the drivers behavior,3
R3447,F1047,V1311,Bike,rate the use of helmet of your driver,1
R3447,F1047,V1311,Bike,rate the friendliness of your driver,3
R3448,F1048,V1491,Auto,rate the cleanliness of your cab,1
R3448,F1048,V1491,Auto,how was the drivers behavior,2
R3449,F1049,V1439,Auto,rate the cleanliness of your cab,3
R3449,F1049,V1439,Auto,how was the drivers behavior,1
R3450,F1050,V1719,Bike,rate the use of helmet of your driver,3
R3450,F1050,V1719,Bike,rate the friendliness of your driver,3
R3452,F1052,V1005,Auto,rate the cleanliness of your cab,4
R3452,F1052,V1005,Auto,how was the drivers behavior,1
R3454,F1054,V1370,Auto,rate the cleanliness of your cab,4
R3454,F1054,V1370,Auto,how was the drivers behavior,1
R3456,F1056,V1252,Four wheeler,rate the cleanliness of your cab,2
R3456,F1056,V1252,Four wheeler,how was the drivers behavior,1
R3457,F1057,V1015,Bike,rate the use of helmet of your driver,2
R3457,F1057,V1015,Bike,rate the friendliness of your driver,4
R3458,F1058,V1298,Auto,rate the cleanliness of your cab,2
R3458,F1058,V1298,Auto,how was the drivers behavior,1
R3461,F1061,V1061,Bike,rate the use of helmet of your driver,3
R3461,F1061,V1061,Bike,rate the friendliness of your driver,2
R3462,F1062,V1013,Four wheeler,rate the cleanliness of your cab,3
R3462,F1062,V1013,Four wheeler,how was the drivers behavior,1
R3464,F1064,V1699,Auto,rate the cleanliness of your cab,2
R3464,F1064,V1699,Auto,how was the drivers behavior,2
R3466,F1066,V1342,Auto,rate the cleanliness of your cab,4
R3466,F1066,V1342,Auto,how was the drivers behavior,2
R3467,F1067,V1623,Four wheeler,rate the cleanliness of your cab,3
R3467,F1067,V1623,Four wheeler,how was the drivers behavior,2
R3468,F1068,V1307,Bike,rate the use of helmet of your driver,3
R3468,F1068,V1307,Bike,rate the friendliness of your driver,4
R3469,F1069,V1324,Bike,rate the use of helmet of your driver,3
R3469,F1069,V1324,Bike,rate the friendliness of your driver,4
R3471,F1071,V0911,Auto,rate the cleanliness of your cab,2
R3471,F1071,V0911,Auto,how was the drivers behavior,4
R3472,F1072,V1662,Auto,rate the cleanliness of your cab,4
R3472,F1072,V1662,Auto,how was the drivers behavior,4
R3476,F1076,V0896,Auto,rate the cleanliness of your cab,4
R3476,F1076,V0896,Auto,how was the drivers behavior,3
R3478,F1078,V1422,Bike,rate the use of helmet of your driver,4
R3478,F1078,V1422,Bike,rate the friendliness of your driver,1
R3479,F1079,V1537,Auto,rate the cleanliness of your cab,1
R3479,F1079,V1537,Auto,how was the drivers behavior,4
R3480,F1080,V1626,Auto,rate the cleanliness of your cab,1
R3480,F1080,V1626,Auto,how was the drivers behavior,4
R3482,F1082,V1170,Four wheeler,rate the cleanliness of your cab,2
R3482,F1082,V1170,Four wheeler,how was the drivers behavior,4
R3484,F1084,V1331,Four wheeler,rate the cleanliness of your cab,1
R3484,F1084,V1331,Four wheeler,how was the drivers behavior,2
R3486,F1086,V1673,Auto,rate the cleanliness of your cab,1
R3486,F1086,V1673,Auto,how was the drivers behavior,4
R3487,F1087,V0943,Four wheeler,rate the cleanliness of your cab,2
R3487,F1087,V0943,Four wheeler,how was the drivers behavior,3
R3488,F1088,V1717,Four wheeler,rate the cleanliness of your cab,2
R3488,F1088,V1717,Four wheeler,how was the drivers behavior,1
R3489,F1089,V1466,Auto,rate the cleanliness of your cab,4
R3489,F1089,V1466,Auto,how was the drivers behavior,4
R3491,F1091,V1384,Four wheeler,rate the cleanliness of your cab,3
R3491,F1091,V1384,Four wheeler,how was the drivers behavior,4
R3493,F1093,V1390,Auto,rate the cleanliness of your cab,3
R3493,F1093,V1390,Auto,how was the drivers behavior,3
R3494,F1094,V1370,Auto,rate the cleanliness of your cab,2
R3494,F1094,V1370,Auto,how was the drivers behavior,3
R3495,F1095,V1348,Four wheeler,rate the cleanliness of your cab,2
R3495,F1095,V1348,Four wheeler,how was the drivers behavior,1
R3498,F1098,V1277,Four wheeler,rate the cleanliness of your cab,4
R3498,F1098,V1277,Four wheeler,how was the drivers behavior,4
R3499,F1099,V1531,Four wheeler,rate the cleanliness of your cab,2
R3499,F1099,V1531,Four wheeler,how was the drivers behavior,2
R3500,F1100,V1286,Auto,rate the cleanliness of your cab,4
R3500,F1100,V1286,Auto,how was the drivers behavior,4
R3501,F1101,V1385,Four wheeler,rate the cleanliness of your cab,1
R3501,F1101,V1385,Four wheeler,how was the drivers behavior,1
R3502,F1102,V0962,Auto,rate the cleanliness of your cab,2
R3502,F1102,V0962,Auto,how was the drivers behavior,3
R3503,F1103,V1458,Bike,rate the use of helmet of your driver,4
R3503,F1103,V1458,Bike,rate the friendliness of your driver,1
R3504,F1104,V1324,Bike,rate the use of helmet of your driver,4
R3504,F1104,V1324,Bike,rate the friendliness of your driver,2
R3505,F1105,V1731,Auto,rate the cleanliness of your cab,2
R3505,F1105,V1731,Auto,how was the drivers behavior,2
R3506,F1106,V1486,Four wheeler,rate the cleanliness of your cab,2
R3506,F1106,V1486,Four wheeler,how was the drivers behavior,3
R3508,F1108,V1286,Auto,rate the cleanliness of your cab,2
R3508,F1108,V1286,Auto,how was the drivers behavior,1
R3509,F1109,V0914,Bike,rate the use of helmet of your driver,4
R3509,F1109,V0914,Bike,rate the friendliness of your driver,3
R3510,F1110,V1473,Auto,rate the cleanliness of your cab,1
R3510,F1110,V1473,Auto,how was the drivers behavior,3
R3511,F1111,V1651,Bike,rate the use of helmet of your driver,1
R3511,F1111,V1651,Bike,rate the friendliness of your driver,1
R3513,F1113,V1583,Four wheeler,rate the cleanliness of your cab,4
R3513,F1113,V1583,Four wheeler,how was the drivers behavior,1
R3515,F1115,V1728,Bike,rate the use of helmet of your driver,3
R3515,F1115,V1728,Bike,rate the friendliness of your driver,2
R3517,F1117,V0921,Four wheeler,rate the cleanliness of your cab,1
R3517,F1117,V0921,Four wheeler,how was the drivers behavior,4
R3521,F1121,V1458,Bike,rate the use of helmet of your driver,2
R3521,F1121,V1458,Bike,rate the friendliness of your driver,3
R3523,F1123,V1422,Bike,rate the use of helmet of your driver,3
R3523,F1123,V1422,Bike,rate the friendliness of your driver,4
R3524,F1124,V1279,Auto,rate the cleanliness of your cab,2
R3524,F1124,V1279,Auto,how was the drivers behavior,1
R3526,F1126,V1269,Auto,rate the cleanliness of your cab,4
R3526,F1126,V1269,Auto,how was the drivers behavior,3
R3529,F1129,V0967,Bike,rate the use of helmet of your driver,1
R3529,F1129,V0967,Bike,rate the friendliness of your driver,3
R3530,F1130,V1469,Four wheeler,rate the cleanliness of your cab,3
R3530,F1130,V1469,Four wheeler,how was the drivers behavior,4
R3531,F1131,V1167,Auto,rate the cleanliness of your cab,1
R3531,F1131,V1167,Auto,how was the drivers behavior,1
R3533,F1133,V1413,Auto,rate the cleanliness of your cab,3
R3533,F1133,V1413,Auto,how was the drivers behavior,4
R3534,F1134,V1740,Four wheeler,rate the cleanliness of your cab,2
R3534,F1134,V1740,Four wheeler,how was the drivers behavior,3
R3535,F1135,V1469,Four wheeler,rate the cleanliness of your cab,4
R3535,F1135,V1469,Four wheeler,how was the drivers behavior,2
R3536,F1136,V0905,Four wheeler,rate the cleanliness of your cab,1
R3536,F1136,V0905,Four wheeler,how was the drivers behavior,4
R3537,F1137,V1465,Auto,rate the cleanliness of your cab,3
R3537,F1137,V1465,Auto,how was the drivers behavior,3
