r_id,feedback_id,v_id,v_type,questions,answers
R8331,F1731,V2061,Auto,rate the cleanliness of your cab,3
R8331,F1731,V2061,Auto,how was the drivers behavior,4
R8332,F1732,V2250,Four wheeler,rate the cleanliness of your cab,4
R8332,F1732,V2250,Four wheeler,how was the drivers behavior,1
R8333,F1733,V2031,Four wheeler,rate the cleanliness of your cab,4
R8333,F1733,V2031,Four wheeler,how was the drivers behavior,2
R8334,F1734,V2604,Auto,rate the cleanliness of your cab,1
R8334,F1734,V2604,Auto,how was the drivers behavior,1
R8335,F1735,V1972,Four wheeler,rate the cleanliness of your cab,3
R8335,F1735,V1972,Four wheeler,how was the drivers behavior,1
R8336,F1736,V1927,Auto,rate the cleanliness of your cab,1
R8336,F1736,V1927,Auto,how was the drivers behavior,1
R8338,F1738,V1812,Auto,rate the cleanliness of your cab,4
R8338,F1738,V1812,Auto,how was the drivers behavior,3
R8339,F1739,V2219,Auto,rate the cleanliness of your cab,4
R8339,F1739,V2219,Auto,how was the drivers behavior,4
R8340,F1740,V2051,Bike,rate the use of helmet of your driver,4
R8340,F1740,V2051,Bike,rate the friendliness of your driver,2
R8341,F1741,V2713,Auto,rate the cleanliness of your cab,3
R8341,F1741,V2713,Auto,how was the drivers behavior,3
R8342,F1742,V2295,Auto,rate the cleanliness of your cab,4
R8342,F1742,V2295,Auto,how was the drivers behavior,3
R8343,F1743,V1779,Bike,rate the use of helmet of your driver,2
R8343,F1743,V1779,Bike,rate the friendliness of your driver,3
R8344,F1744,V2585,Auto,rate the cleanliness of your cab,2
R8344,F1744,V2585,Auto,how was the drivers behavior,4
R8345,F1745,V1792,Auto,rate the cleanliness of your cab,1
R8345,F1745,V1792,Auto,how was the drivers behavior,4
R8346,F1746,V2285,Auto,rate the cleanliness of your cab,2
R8346,F1746,V2285,Auto,how was the drivers behavior,1
R8351,F1751,V2296,Four wheeler,rate the cleanliness of your cab,1
R8351,F1751,V2296,Four wheeler,how was the drivers behavior,3
R8352,F1752,V1846,Four wheeler,rate the cleanliness of your cab,1
R8352,F1752,V1846,Four wheeler,how was the drivers behavior,1
R8354,F1754,V2534,Bike,rate the use of helmet of your driver,2
R8354,F1754,V2534,Bike,rate the friendliness of your driver,2
R8356,F1756,V2091,Bike,rate the use of helmet of your driver,3
R8356,F1756,V2091,Bike,rate the friendliness of your driver,4
R8358,F1758,V2253,Auto,rate the cleanliness of your cab,1
R8358,F1758,V2253,Auto,how was the drivers behavior,1
R8359,F1759,V2492,Bike,rate the use of helmet of your driver,4
R8359,F1759,V2492,Bike,rate the friendliness of your driver,2
R8360,F1760,V2594,Bike,rate the use of helmet of your driver,3
R8360,F1760,V2594,Bike,rate the friendliness of your driver,1
R8361,F1761,V1758,Auto,rate the cleanliness of your cab,1
R8361,F1761,V1758,Auto,how was the drivers behavior,2
R8362,F1762,V2617,Bike,rate the use of helmet of your driver,4
R8362,F1762,V2617,Bike,rate the friendliness of your driver,3
R8363,F1763,V1926,Bike,rate the use of helmet of your driver,1
R8363,F1763,V1926,Bike,rate the friendliness of your driver,2
R8364,F1764,V2048,Auto,rate the cleanliness of your cab,4
R8364,F1764,V2048,Auto,how was the drivers behavior,3
R8365,F1765,V2576,Auto,rate the cleanliness of your cab,2
R8365,F1765,V2576,Auto,how was the drivers behavior,1
R8366,F1766,V2326,Four wheeler,rate the cleanliness of your cab,1
R8366,F1766,V2326,Four wheeler,how was the drivers behavior,2
R8367,F1767,V2678,Four wheeler,rate the cleanliness of your cab,1
R8367,F1767,V2678,Four wheeler,how was the drivers behavior,1
R8371,F1771,V2339,Auto,rate the cleanliness of your cab,4
R8371,F1771,V2339,Auto,how was the drivers behavior,1
R8372,F1772,V2690,Bike,rate the use of helmet of your driver,2
R8372,F1772,V2690,Bike,rate the friendliness of your driver,4
R8373,F1773,V2738,Four wheeler,rate the cleanliness of your cab,2
R8373,F1773,V2738,Four wheeler,how was the drivers behavior,1
R8375,F1775,V2066,Bike,rate the use of helmet of your driver,1
R8375,F1775,V2066,Bike,rate the friendliness of your driver,1
R8376,F1776,V2720,Bike,rate the use of helmet of your driver,1
R8376,F1776,V2720,Bike,rate the friendliness of your driver,2
R8377,F1777,V2528,Auto,rate the cleanliness of your cab,4
R8377,F1777,V2528,Auto,how was the drivers behavior,1
R8379,F1779,V2410,Bike,rate the use of helmet of your driver,1
R8379,F1779,V2410,Bike,rate the friendliness of your driver,1
R8380,F1780,V1824,Four wheeler,rate the cleanliness of your cab,1
R8380,F1780,V1824,Four wheeler,how was the drivers behavior,1
R8385,F1785,V1846,Four wheeler,rate the cleanliness of your cab,3
R8385,F1785,V1846,Four wheeler,how was the drivers behavior,1
R8386,F1786,V2049,Bike,rate the use of helmet of your driver,1
R8386,F1786,V2049,Bike,rate the friendliness of your driver,2
R8387,F1787,V2706,Four wheeler,rate the cleanliness of your cab,1
R8387,F1787,V2706,Four wheeler,how was the drivers behavior,3
R8388,F1788,V2231,Bike,rate the use of helmet of your driver,4
R8388,F1788,V2231,Bike,rate the friendliness of your driver,2
R8391,F1791,V2736,Auto,rate the cleanliness of your cab,2
R8391,F1791,V2736,Auto,how was the drivers behavior,1
R8392,F1792,V2518,Bike,rate the use of helmet of your driver,2
R8392,F1792,V2518,Bike,rate the friendliness of your driver,3
R8393,F1793,V2610,Four wheeler,rate the cleanliness of your cab,1
R8393,F1793,V2610,Four wheeler,how was the drivers behavior,3
R8395,F1795,V2697,Auto,rate the cleanliness of your cab,2
R8395,F1795,V2697,Auto,how was the drivers behavior,3
R8396,F1796,V1789,Four wheeler,rate the cleanliness of your cab,1
R8396,F1796,V1789,Four wheeler,how was the drivers behavior,4
R8398,F1798,V2454,Bike,rate the use of helmet of your driver,4
R8398,F1798,V2454,Bike,rate the friendliness of your driver,3
R8400,F1800,V1788,Auto,rate the cleanliness of your cab,2
R8400,F1800,V1788,Auto,how was the drivers behavior,2
R8401,F1801,V2191,Auto,rate the cleanliness of your cab,2
R8401,F1801,V2191,Auto,how was the drivers behavior,3
R8402,F1802,V1810,Auto,rate the cleanliness of your cab,3
R8402,F1802,V1810,Auto,how was the drivers behavior,1
R8403,F1803,V2239,Four wheeler,rate the cleanliness of your cab,2
R8403,F1803,V2239,Four wheeler,how was the drivers behavior,4
R8404,F1804,V1916,Auto,rate the cleanliness of your cab,3
R8404,F1804,V1916,Auto,how was the drivers behavior,2
R8405,F1805,V1886,Auto,rate the cleanliness of your cab,2
R8405,F1805,V1886,Auto,how was the drivers behavior,4
R8406,F1806,V1797,Four wheeler,rate the cleanliness of your cab,1
R8406,F1806,V1797,Four wheeler,how was the drivers behavior,2
R8408,F1808,V2394,Auto,rate the cleanliness of your cab,4
R8408,F1808,V2394,Auto,how was the drivers behavior,4
R8409,F1809,V2469,Auto,rate the cleanliness of your cab,1
R8409,F1809,V2469,Auto,how was the drivers behavior,3
R8410,F1810,V1986,Four wheeler,rate the cleanliness of your cab,3
R8410,F1810,V1986,Four wheeler,how was the drivers behavior,1
R8413,F1813,V2264,Auto,rate the cleanliness of your cab,2
R8413,F1813,V2264,Auto,how was the drivers behavior,2
R8414,F1814,V1827,Four wheeler,rate the cleanliness of your cab,2
R8414,F1814,V1827,Four wheeler,how was the drivers behavior,2
R8415,F1815,V2165,Auto,rate the cleanliness of your cab,2
R8415,F1815,V2165,Auto,how was the drivers behavior,4
R8417,F1817,V1861,Auto,rate the cleanliness of your cab,2
R8417,F1817,V1861,Auto,how was the drivers behavior,3
R8419,F1819,V2009,Auto,rate the cleanliness of your cab,3
R8419,F1819,V2009,Auto,how was the drivers behavior,3
R8423,F1823,V1966,Auto,rate the cleanliness of your cab,4
R8423,F1823,V1966,Auto,how was the drivers behavior,4
R8424,F1824,V2543,Four wheeler,rate the cleanliness of your cab,2
R8424,F1824,V2543,Four wheeler,how was the drivers behavior,3
R8425,F1825,V2204,Four wheeler,rate the cleanliness of your cab,1
R8425,F1825,V2204,Four wheeler,how was the drivers behavior,1
R8426,F1826,V2696,Four wheeler,rate the cleanliness of your cab,1
R8426,F1826,V2696,Four wheeler,how was the drivers behavior,3
R8427,F1827,V2525,Bike,rate the use of helmet of your driver,4
R8427,F1827,V2525,Bike,rate the friendliness of your driver,3
R8428,F1828,V1762,Four wheeler,rate the cleanliness of your cab,1
R8428,F1828,V1762,Four wheeler,how was the drivers behavior,4
R8430,F1830,V2415,Auto,rate the cleanliness of your cab,2
R8430,F1830,V2415,Auto,how was the drivers behavior,4
R8431,F1831,V2640,Auto,rate the cleanliness of your cab,2
R8431,F1831,V2640,Auto,how was the drivers behavior,4
R8432,F1832,V1980,Four wheeler,rate the cleanliness of your cab,2
R8432,F1832,V1980,Four wheeler,how was the drivers behavior,3
R8433,F1833,V2345,Bike,rate the use of helmet of your driver,1
R8433,F1833,V2345,Bike,rate the friendliness of your driver,1
R8434,F1834,V2239,Four wheeler,rate the cleanliness of your cab,2
R8434,F1834,V2239,Four wheeler,how was the drivers behavior,1
R8435,F1835,V1785,Auto,rate the cleanliness of your cab,2
R8435,F1835,V1785,Auto,how was the drivers behavior,4
R8437,F1837,V2669,Four wheeler,rate the cleanliness of your cab,3
R8437,F1837,V2669,Four wheeler,how was the drivers behavior,1
R8438,F1838,V2382,Four wheeler,rate the cleanliness of your cab,4
R8438,F1838,V2382,Four wheeler,how was the drivers behavior,3
R8440,F1840,V1780,Auto,rate the cleanliness of your cab,1
R8440,F1840,V1780,Auto,how was the drivers behavior,1
R8441,F1841,V2467,Bike,rate the use of helmet of your driver,2
R8441,F1841,V2467,Bike,rate the friendliness of your driver,4
R8443,F1843,V1885,Bike,rate the use of helmet of your driver,3
R8443,F1843,V1885,Bike,rate the friendliness of your driver,4
R8444,F1844,V2427,Bike,rate the use of helmet of your driver,3
R8444,F1844,V2427,Bike,rate the friendliness of your driver,4
R8445,F1845,V1932,Auto,rate the cleanliness of your cab,2
R8445,F1845,V1932,Auto,how was the drivers behavior,2
R8447,F1847,V2406,Auto,rate the cleanliness of your cab,2
R8447,F1847,V2406,Auto,how was the drivers behavior,1
R8448,F1848,V1941,Auto,rate the cleanliness of your cab,3
R8448,F1848,V1941,Auto,how was the drivers behavior,4
R8450,F1850,V2690,Bike,rate the use of helmet of your driver,4
R8450,F1850,V2690,Bike,rate the friendliness of your driver,2
R8453,F1853,V2564,Auto,rate the cleanliness of your cab,2
R8453,F1853,V2564,Auto,how was the drivers behavior,3
R8455,F1855,V2132,Auto,rate the cleanliness of your cab,2
R8455,F1855,V2132,Auto,how was the drivers behavior,4
R8457,F1857,V1837,Auto,rate the cleanliness of your cab,3
R8457,F1857,V1837,Auto,how was the drivers behavior,1
R8458,F1858,V2309,Bike,rate the use of helmet of your driver,1
R8458,F1858,V2309,Bike,rate the friendliness of your driver,4
R8460,F1860,V2156,Bike,rate the use of helmet of your driver,1
R8460,F1860,V2156,Bike,rate the friendliness of your driver,1
R8461,F1861,V2216,Bike,rate the use of helmet of your driver,4
R8461,F1861,V2216,Bike,rate the friendliness of your driver,1
R8462,F1862,V1799,Four wheeler,rate the cleanliness of your cab,4
R8462,F1862,V1799,Four wheeler,how was the drivers behavior,2
R8463,F1863,V2694,Auto,rate the cleanliness of your cab,1
R8463,F1863,V2694,Auto,how was the drivers behavior,3
R8464,F1864,V1920,Auto,rate the cleanliness of your cab,1
R8464,F1864,V1920,Auto,how was the drivers behavior,4
R8465,F1865,V2205,Auto,rate the cleanliness of your cab,4
R8465,F1865,V2205,Auto,how was the drivers behavior,2
R8466,F1866,V2366,Four wheeler,rate the cleanliness of your cab,4
R8466,F1866,V2366,Four wheeler,how was the drivers behavior,2
R8467,F1867,V1861,Auto,rate the cleanliness of your cab,1
R8467,F1867,V1861,Auto,how was the drivers behavior,2
R8468,F1868,V1932,Auto,rate the cleanliness of your cab,1
R8468,F1868,V1932,Auto,how was the drivers behavior,1
R8469,F1869,V1848,Four wheeler,rate the cleanliness of your cab,1
R8469,F1869,V1848,Four wheeler,how was the drivers behavior,1
R8471,F1871,V2590,Four wheeler,rate the cleanliness of your cab,1
R8471,F1871,V2590,Four wheeler,how was the drivers behavior,1
R8473,F1873,V2494,Four wheeler,rate the cleanliness of your cab,2
R8473,F1873,V2494,Four wheeler,how was the drivers behavior,2
R8475,F1875,V2650,Auto,rate the cleanliness of your cab,2
R8475,F1875,V2650,Auto,how was the drivers behavior,3
R8476,F1876,V2555,Auto,rate the cleanliness of your cab,2
R8476,F1876,V2555,Auto,how was the drivers behavior,3
R8477,F1877,V2423,Four wheeler,rate the cleanliness of your cab,1
R8477,F1877,V2423,Four wheeler,how was the drivers behavior,2
R8478,F1878,V2680,Four wheeler,rate the cleanliness of your cab,2
R8478,F1878,V2680,Four wheeler,how was the drivers behavior,1
R8479,F1879,V2719,Bike,rate the use of helmet of your driver,4
R8479,F1879,V2719,Bike,rate the friendliness of your driver,2
R8480,F1880,V2051,Bike,rate the use of helmet of your driver,2
R8480,F1880,V2051,Bike,rate the friendliness of your driver,1
R8481,F1881,V2376,Four wheeler,rate the cleanliness of your cab,1
R8481,F1881,V2376,Four wheeler,how was the drivers behavior,1
R8482,F1882,V2016,Bike,rate the use of helmet of your driver,3
R8482,F1882,V2016,Bike,rate the friendliness of your driver,4
R8483,F1883,V2240,Four wheeler,rate the cleanliness of your cab,3
R8483,F1883,V2240,Four wheeler,how was the drivers behavior,3
R8484,F1884,V1929,Four wheeler,rate the cleanliness of your cab,2
R8484,F1884,V1929,Four wheeler,how was the drivers behavior,4
R8487,F1887,V2295,Auto,rate the cleanliness of your cab,1
R8487,F1887,V2295,Auto,how was the drivers behavior,2
R8488,F1888,V2722,Bike,rate the use of helmet of your driver,2
R8488,F1888,V2722,Bike,rate the friendliness of your driver,3
R8490,F1890,V2693,Four wheeler,rate the cleanliness of your cab,4
R8490,F1890,V2693,Four wheeler,how was the drivers behavior,1
R8491,F1891,V2457,Four wheeler,rate the cleanliness of your cab,3
R8491,F1891,V2457,Four wheeler,how was the drivers behavior,4
R8492,F1892,V2588,Auto,rate the cleanliness of your cab,2
R8492,F1892,V2588,Auto,how was the drivers behavior,3
R8493,F1893,V2657,Four wheeler,rate the cleanliness of your cab,2
R8493,F1893,V2657,Four wheeler,how was the drivers behavior,3
R8494,F1894,V2320,Four wheeler,rate the cleanliness of your cab,3
R8494,F1894,V2320,Four wheeler,how was the drivers behavior,1
R8495,F1895,V2627,Auto,rate the cleanliness of your cab,4
R8495,F1895,V2627,Auto,how was the drivers behavior,2
R8496,F1896,V2264,Auto,rate the cleanliness of your cab,2
R8496,F1896,V2264,Auto,how was the drivers behavior,3
R8499,F1899,V2591,Auto,rate the cleanliness of your cab,2
R8499,F1899,V2591,Auto,how was the drivers behavior,3
R8500,F1900,V1772,Bike,rate the use of helmet of your driver,3
R8500,F1900,V1772,Bike,rate the friendliness of your driver,1
R8501,F1901,V2329,Four wheeler,rate the cleanliness of your cab,1
R8501,F1901,V2329,Four wheeler,how was the drivers behavior,1
R8502,F1902,V2742,Auto,rate the cleanliness of your cab,2
R8502,F1902,V2742,Auto,how was the drivers behavior,1
R8503,F1903,V2599,Auto,rate the cleanliness of your cab,4
R8503,F1903,V2599,Auto,how was the drivers behavior,4
R8504,F1904,V2744,Bike,rate the use of helmet of your driver,4
R8504,F1904,V2744,Bike,rate the friendliness of your driver,1
R8506,F1906,V2005,Bike,rate the use of helmet of your driver,2
R8506,F1906,V2005,Bike,rate the friendliness of your driver,1
R8508,F1908,V2684,Bike,rate the use of helmet of your driver,3
R8508,F1908,V2684,Bike,rate the friendliness of your driver,2
R8509,F1909,V1934,Bike,rate the use of helmet of your driver,4
R8509,F1909,V1934,Bike,rate the friendliness of your driver,2
R8510,F1910,V2542,Auto,rate the cleanliness of your cab,3
R8510,F1910,V2542,Auto,how was the drivers behavior,4
R8511,F1911,V2731,Bike,rate the use of helmet of your driver,2
R8511,F1911,V2731,Bike,rate the friendliness of your driver,1
R8512,F1912,V2216,Bike,rate the use of helmet of your driver,2
R8512,F1912,V2216,Bike,rate the friendliness of your driver,4
R8513,F1913,V2485,Bike,rate the use of helmet of your driver,3
R8513,F1913,V2485,Bike,rate the friendliness of your driver,2
R8515,F1915,V2359,Auto,rate the cleanliness of your cab,2
R8515,F1915,V2359,Auto,how was the drivers behavior,3
R8516,F1916,V2136,Four wheeler,rate the cleanliness of your cab,1
R8516,F1916,V2136,Four wheeler,how was the drivers behavior,3
R8519,F1919,V2718,Four wheeler,rate the cleanliness of your cab,1
R8519,F1919,V2718,Four wheeler,how was the drivers behavior,4
R8520,F1920,V1919,Auto,rate the cleanliness of your cab,1
R8520,F1920,V1919,Auto,how was the drivers behavior,3
R8521,F1921,V2356,Four wheeler,rate the cleanliness of your cab,4
R8521,F1921,V2356,Four wheeler,how was the drivers behavior,1
R8522,F1922,V2207,Bike,rate the use of helmet of your driver,4
R8522,F1922,V2207,Bike,rate the friendliness of your driver,2
R8523,F1923,V2013,Four wheeler,rate the cleanliness of your cab,2
R8523,F1923,V2013,Four wheeler,how was the drivers behavior,4
R8524,F1924,V1769,Bike,rate the use of helmet of your driver,4
R8524,F1924,V1769,Bike,rate the friendliness of your driver,2
R8525,F1925,V2710,Auto,rate the cleanliness of your cab,4
R8525,F1925,V2710,Auto,how was the drivers behavior,2
R8526,F1926,V2340,Bike,rate the use of helmet of your driver,4
R8526,F1926,V2340,Bike,rate the friendliness of your driver,2
R8527,F1927,V2617,Bike,rate the use of helmet of your driver,1
R8527,F1927,V2617,Bike,rate the friendliness of your driver,3
R8529,F1929,V2055,Auto,rate the cleanliness of your cab,3
R8529,F1929,V2055,Auto,how was the drivers behavior,4
R8530,F1930,V2571,Bike,rate the use of helmet of your driver,3
R8530,F1930,V2571,Bike,rate the friendliness of your driver,2
R8531,F1931,V1919,Auto,rate the cleanliness of your cab,4
R8531,F1931,V1919,Auto,how was the drivers behavior,4
R8532,F1932,V2260,Bike,rate the use of helmet of your driver,4
